발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2023-09-18 10:57:00,9,10,보령,영해,36 | 10 | 50,126 | 20 | 12,양호,원인미상,기관손상,1,1,1,0,0,0,어선,2.33
2023-09-18 08:36:00,9,8,보령,영해,36 | 21 | 40,126 | 27 | 40,양호,원인미상,기관손상,1,1,1,0,0,0,고무보트,0.1
2023-09-18 08:27:00,9,8,창원,항계 내,35 | 11 | 30,128 | 34 | 55,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.93
2023-09-17 18:50:00,9,18,완도,항계 내,34 | 25 | 14,126 | 22 | 22,양호,정비불량,운항저해,1,2,2,0,0,0,어선,1.79
2023-09-17 18:12:00,9,18,보령,영해,36 | 19 | 48,126 | 29 | 57,양호,연료고갈,기관손상,1,2,2,0,0,0,모터보트,5.94
2023-09-17 17:06:00,9,17,평택,영해,37 | 3 | 15,126 | 28 | 4,양호,연료고갈,운항저해,1,3,3,0,0,0,고무보트,0.77
2023-09-17 16:14:00,9,16,통영,항계 내,34 | 56 | 21,128 | 25 | 32,양호,관리소홀,침몰,1,0,0,0,0,0,기타,4.5
2023-09-17 14:56:00,9,14,목포,영해,35 | 8 | 26,126 | 22 | 33,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,0.4
2023-09-17 13:24:00,9,13,창원,영해,35 | 4 | 49,128 | 51 | 55,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,3
2023-09-17 13:00:00,9,13,서귀포,영해,33 | 15 | 38,126 | 39 | 24,양호,연료고갈,운항저해,1,1,1,0,0,0,모터보트,2.41
2023-09-17 12:43:00,9,12,보령,영해,36 | 31 | 14,126 | 26 | 30,양호,관리소홀,운항저해,1,2,2,0,0,0,고무보트,0.1
2023-09-17 12:05:00,9,12,보령,영해,36 | 21 | 17,126 | 27 | 55,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0.2
2023-09-17 01:02:00,9,1,울산,영해,35 | 29 | 44,129 | 23 | 52,양호,연료고갈,기타,1,2,2,0,0,0,어선,0.87
2023-09-16 22:20:00,9,22,제주,영해,33 | 34 | 6,126 | 28 | 55,양호,정비불량,기관손상,1,6,6,0,0,0,낚시어선,3.61
2023-09-16 18:33:00,9,18,창원,영해,35 | 1 | 57,128 | 43 | 36,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,2.47
2023-09-16 15:30:00,9,15,보령,항계 내,36 | 26 | 8,126 | 30 | 51,양호,정비불량,기관손상,1,0,0,0,0,0,어선,7.93
2023-09-16 13:09:00,9,13,제주,영해,33 | 31 | 0,126 | 24 | 0,양호,정비불량,운항저해,1,1,1,0,0,0,어선,2.97
2023-09-16 12:52:00,9,12,서귀포,항계 내,33 | 13 | 0,126 | 15 | 0,양호,안전부주의,해양오염,1,0,0,0,0,0,어선,45
2023-09-16 11:06:00,9,11,목포,영해,34 | 46 | 26,126 | 20 | 17,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,43
2023-09-16 07:07:00,9,7,여수,항계 내,34 | 35 | 4,127 | 25 | 14,양호,운항부주의,충돌,1,2,2,1,0,0,어선,0.5
2023-09-16 07:07:00,9,7,여수,항계 내,34 | 35 | 4,127 | 25 | 14,양호,운항부주의,충돌,1,2,2,0,0,0,어선,2.94
2023-09-16 06:41:00,9,6,여수,영해,34 | 18 | 25,127 | 35 | 15,양호,운항부주의,부유물감김,1,22,22,0,0,0,낚시어선,9.77
2023-09-15 16:22:00,9,16,제주,항계 내,33 | 25 | 0,126 | 15 | 0,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,6.67
2023-09-15 15:59:00,9,15,평택,영해,37 | 2 | 20,126 | 26 | 18,양호,원인미상,추진기손상,1,1,1,0,0,0,모터보트,1.75
2023-09-15 14:50:00,9,14,여수,영해,34 | 29 | 28,127 | 42 | 1,양호,정비불량,추진기손상,1,19,19,0,0,0,낚시어선,9.77
2023-09-15 14:33:00,9,14,울산,항계 내,35 | 26 | 21,129 | 21 | 25,양호,안전부주의,해양오염,1,10,10,0,0,0,화물선,1133
2023-09-15 14:18:00,9,14,목포,영해,34 | 22 | 13,126 | 7 | 17,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,24
2023-09-15 12:55:00,9,12,동해,영해,37 | 24 | 1,129 | 15 | 2,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,9.77
2023-09-15 10:12:00,9,10,동해,영해-EEZ,37 | 11 | 26,129 | 56 | 35,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,9.77
2023-09-15 09:28:00,9,9,목포,영해,35 | 21 | 32,126 | 5 | 38,양호,정비불량,기관손상,1,3,3,0,0,0,어선,2.91
2023-09-15 08:25:00,9,8,인천,영해,37 | 23 | 22,126 | 18 | 37,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,7.93
2023-09-15 06:39:00,9,6,울산,영해,35 | 27 | 56,129 | 24 | 33,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.18
2023-09-15 06:00:00,9,6,보령,영해,36 | 19 | 30,126 | 29 | 57,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,3
2023-09-15 05:46:00,9,5,제주,영해,33 | 22 | 60,125 | 58 | 60,양호,정비불량,기관손상,1,7,7,0,0,0,어선,9.77
2023-09-14 22:01:00,9,22,제주,영해,33 | 33 | 20,126 | 29 | 43,양호,정비불량,기관손상,1,3,3,0,0,0,어선,3.99
2023-09-14 20:07:00,9,20,목포,영해,35 | 12 | 19,126 | 20 | 12,양호,관리소홀,좌초/좌주,1,0,0,0,0,0,어선,1.94
2023-09-14 18:20:00,9,18,서귀포,영해,33 | 28 | 60,126 | 55 | 60,양호,정비불량,기관손상,1,1,1,0,0,0,낚시어선,4.99
2023-09-14 12:19:00,9,12,목포,영해,34 | 18 | 0,126 | 15 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,요트,7
2023-09-14 12:18:00,9,12,보령,영해,36 | 23 | 57,126 | 28 | 22,양호,정비불량,기관손상,1,3,3,0,0,0,기타,2.07
2023-09-14 09:40:00,9,9,울산,항계 내,35 | 30 | 11,129 | 22 | 0,양호,관리소홀,표류,1,0,0,0,0,0,기타,12
2023-09-14 09:28:00,9,9,제주,영해-EEZ,33 | 36 | 56,125 | 58 | 26,양호,운항부주의,충돌,1,11,11,0,0,0,어선,56
2023-09-14 07:06:00,9,7,속초,영해,37 | 55 | 60,128 | 52 | 0,양호,정비불량,화재,1,2,2,0,0,0,어선,3
2023-09-14 05:13:00,9,5,사천,항계 내,34 | 51 | 42,128 | 14 | 25,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.99
2023-09-14 01:54:00,9,1,창원,항계 내,35 | 3 | 5,128 | 35 | 29,양호,배터리 방전,운항저해,1,7,7,0,0,0,어선,3
2023-09-13 21:28:00,9,21,인천,영해,37 | 30 | 48,126 | 28 | 25,양호,관리소홀,전복,1,1,0,0,1,0,예부선,423
2023-09-13 20:40:00,9,20,부안,영해,35 | 29 | 24,125 | 52 | 34,양호,정비불량,기관손상,1,10,10,0,0,0,어선,32
2023-09-13 19:48:00,9,19,완도,항계 내,34 | 18 | 34,126 | 27 | 9,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,7
2023-09-13 17:52:00,9,17,포항,영해,36 | 10 | 35,129 | 25 | 31,황천5급,원인미상,키손상,1,6,6,0,0,0,고무보트,1.5
2023-09-13 15:33:00,9,15,사천,항계 내,34 | 56 | 35,128 | 1 | 32,양호,원인미상,기관손상,1,4,4,0,0,0,모터보트,0.49
2023-09-13 14:48:00,9,14,울진,영해,36 | 39 | 38,129 | 32 | 48,양호,정비불량,침수,1,4,4,0,0,0,어선,1.96
2023-09-13 14:27:00,9,14,통영,영해,34 | 47 | 6,128 | 43 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0.99
2023-09-13 14:00:00,9,14,보령,영해,36 | 31 | 39,126 | 25 | 15,양호,운항부주의,좌초/좌주,1,18,18,0,0,0,낚시어선,7.93
2023-09-13 10:48:00,9,10,통영,협수로,34 | 39 | 15,128 | 29 | 44,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.99
2023-09-13 10:07:00,9,10,통영,영해,34 | 50 | 8,128 | 26 | 30,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.99
2023-09-13 09:33:00,9,9,완도,항계 내,34 | 23 | 25,126 | 44 | 56,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,요트,7
2023-09-13 09:21:00,9,9,동해,영해,37 | 23 | 8,129 | 19 | 50,양호,정비불량,기관손상,1,2,2,0,0,0,어선,9.77
2023-09-13 04:01:00,9,4,목포,영해,34 | 14 | 52,126 | 4 | 31,양호,운항부주의,추진기손상,1,1,1,0,0,0,어선,3.4
2023-09-13 01:08:00,9,1,목포,영해,34 | 7 | 10,126 | 4 | 36,양호,정비불량,기관손상,1,15,15,0,0,0,화물선,4997
2023-09-12 23:49:00,9,23,여수,영해,34 | 2 | 36,127 | 31 | 20,양호,운항부주의,충돌,1,17,17,12,0,0,낚시어선,9.77
2023-09-12 23:49:00,9,23,여수,영해,34 | 2 | 36,127 | 31 | 20,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.99
2023-09-12 18:09:00,9,18,목포,영해,34 | 12 | 41,126 | 5 | 53,양호,정비불량,기관손상,1,13,13,0,0,0,화물선,4497
2023-09-12 16:50:00,9,16,통영,영해,34 | 46 | 54,128 | 27 | 42,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.72
2023-09-12 16:39:00,9,16,목포,영해,34 | 3 | 0,125 | 7 | 44,양호,운항부주의,부유물감김,1,43,43,0,0,0,여객선,254
2023-09-12 15:44:00,9,15,완도,항계 내,34 | 21 | 9,126 | 45 | 38,양호,정비불량,키손상,1,2,2,0,0,0,모터보트,1.13
2023-09-12 13:07:00,9,13,태안,영해,36 | 31 | 5,126 | 9 | 51,양호,정비불량,기관손상,1,5,5,0,0,0,고무보트,0
2023-09-12 12:59:00,9,12,목포,영해,34 | 43 | 8,125 | 46 | 41,양호,운항부주의,접촉,1,6,6,0,0,0,어선,9.77
2023-09-12 12:59:00,9,12,목포,영해,34 | 43 | 8,125 | 46 | 41,양호,운항부주의,접촉,1,14,14,0,0,0,어선,40
2023-09-12 12:21:00,9,12,여수,영해,34 | 33 | 36,127 | 41 | 22,양호,배터리 방전,운항저해,1,2,2,0,0,0,어선,2.78
2023-09-12 09:57:00,9,9,군산,영해,35 | 59 | 32,126 | 25 | 3,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,2.3
2023-09-12 09:01:00,9,9,포항,영해,35 | 45 | 14,129 | 33 | 20,양호,원인미상,기관손상,1,1,1,0,0,0,어선,2.99
2023-09-12 08:48:00,9,8,여수,항계 내,34 | 32 | 44,127 | 6 | 44,양호,정비불량,기관손상,1,2,2,0,0,0,예부선,28
2023-09-12 08:45:00,9,8,여수,영해,34 | 11 | 10,127 | 47 | 25,양호,정비불량,기관손상,1,9,9,0,0,0,어선,49
2023-09-12 08:06:00,9,8,서귀포,영해,33 | 15 | 10,126 | 42 | 59,양호,정비불량,기관손상,1,0,0,0,0,0,어선,6.67
2023-09-12 07:34:00,9,7,여수,영해,34 | 15 | 24,127 | 38 | 16,양호,정비불량,기관손상,1,17,17,0,0,0,낚시어선,9.77
2023-09-12 07:15:00,9,7,제주,항계 내,33 | 28 | 16,126 | 19 | 53,양호,운항부주의,좌초/좌주,1,15,15,0,0,0,화물선,4480
2023-09-12 06:33:00,9,6,속초,영해,38 | 19 | 50,128 | 33 | 56,양호,운항부주의,충돌,1,1,1,1,0,0,어선,2.97
2023-09-11 23:12:00,9,23,제주,영해,33 | 33 | 0,126 | 34 | 0,양호,배터리 방전,운항저해,1,4,4,0,0,0,어선,4.63
2023-09-11 16:17:00,9,16,창원,영해,35 | 1 | 14,128 | 52 | 14,양호,연료고갈,운항저해,1,5,5,0,0,0,모터보트,1.6
2023-09-11 16:00:00,9,16,완도,항계 내,34 | 17 | 57,126 | 23 | 51,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.99
2023-09-11 14:09:00,9,14,태안,영해,36 | 33 | 23,125 | 53 | 49,양호,정비불량,기관손상,1,17,17,0,0,0,유조선,3313
2023-09-11 12:59:00,9,12,부안,영해,35 | 30 | 15,126 | 12 | 51,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.84
2023-09-11 09:24:00,9,9,제주,영해,33 | 49 | 0,126 | 43 | 0,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,37
2023-09-11 08:28:00,9,8,목포,영해,35 | 23 | 56,126 | 6 | 24,양호,운항부주의,부유물감김,1,5,5,0,0,0,예부선,141
2023-09-11 06:48:00,9,6,목포,영해,34 | 51 | 43,125 | 40 | 25,양호,정비불량,기관손상,1,17,17,0,0,0,화물선,2028
2023-09-11 06:14:00,9,6,여수,영해,34 | 16 | 59,128 | 1 | 27,양호,정비불량,기관손상,1,5,5,0,0,0,어선,2.99
2023-09-11 06:11:00,9,6,여수,영해,34 | 16 | 59,127 | 53 | 34,양호,정비불량,기관손상,1,16,16,0,0,0,낚시어선,9.77
2023-09-11 02:22:00,9,2,부산,영해,35 | 0 | 51,129 | 10 | 54,양호,정비불량,키손상,1,4,4,0,0,0,어선,6.43
2023-09-10 23:50:00,9,23,제주,영해,33 | 31 | 60,126 | 34 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.41
2023-09-10 22:36:00,9,22,동해,영해,37 | 7 | 60,132 | 4 | 0,양호,정비불량,기관손상,1,7,7,0,0,0,어선,30
2023-09-10 17:38:00,9,17,부산,항계 내,35 | 3 | 28,129 | 0 | 8,양호,운항부주의,부유물감김,1,0,0,0,0,0,화물선,23734
2023-09-10 15:50:00,9,15,인천,영해,37 | 24 | 15,126 | 26 | 20,양호,운항부주의,좌초/좌주,1,0,0,0,0,0,모터보트,2
2023-09-10 15:10:00,9,15,완도,항계 내,34 | 23 | 13,126 | 44 | 20,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0.76
2023-09-10 15:05:00,9,15,태안,영해,36 | 35 | 33,126 | 16 | 60,양호,정비불량,추진기손상,1,3,3,0,0,0,고무보트,0.41
2023-09-10 14:20:00,9,14,완도,항계 내,34 | 15 | 1,126 | 48 | 41,양호,안전부주의,충돌,1,3,3,0,0,0,예부선,72
2023-09-10 14:20:00,9,14,완도,항계 내,34 | 15 | 1,126 | 48 | 41,양호,안전부주의,충돌,1,1,1,0,0,0,예부선,910
2023-09-10 14:20:00,9,14,완도,항계 내,34 | 15 | 1,126 | 48 | 41,양호,안전부주의,충돌,1,6,6,0,0,0,어선,9.77
2023-09-10 13:56:00,9,13,군산,영해,35 | 56 | 51,126 | 24 | 1,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,0.3
2023-09-10 12:56:00,9,12,여수,항계 내,34 | 43 | 32,127 | 43 | 59,양호,정비불량,기관손상,1,5,5,0,0,0,어선,2.08
2023-09-10 11:12:00,9,11,보령,영해,36 | 6 | 50,126 | 26 | 44,양호,운항부주의,기타,1,2,2,0,0,0,모터보트,0.2
2023-09-10 10:59:00,9,10,통영,영해,34 | 50 | 30,128 | 19 | 40,양호,연료고갈,운항저해,1,5,5,0,0,0,모터보트,0.78
2023-09-10 09:57:00,9,9,평택,영해,37 | 9 | 27,126 | 33 | 56,양호,관리소홀,추진기손상,1,2,2,0,0,0,요트,2.6
2023-09-10 09:14:00,9,9,인천,영해,37 | 15 | 2,126 | 20 | 38,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,4.28
2023-09-10 08:39:00,9,8,평택,항계 내,36 | 57 | 56,126 | 50 | 8,양호,안전부주의,해양오염,1,0,0,0,0,0,유조선,11954
2023-09-10 07:05:00,9,7,목포,영해,35 | 23 | 23,126 | 24 | 14,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,1.6
2023-09-10 07:04:00,9,7,군산,영해,35 | 50 | 2,126 | 23 | 31,양호,정비불량,키손상,1,4,4,0,0,0,모터보트,1.69
2023-09-10 06:16:00,9,6,여수,항계 내,34 | 41 | 52,127 | 42 | 56,양호,운항부주의,부유물감김,1,18,18,0,0,0,낚시어선,9.77
2023-09-10 03:29:00,9,3,목포,영해,34 | 11 | 48,126 | 14 | 45,양호,정비불량,기관손상,1,15,15,0,0,0,화물선,6443
2023-09-09 21:09:00,9,21,창원,영해,34 | 54 | 41,128 | 43 | 59,양호,운항부주의,충돌,1,2,2,2,0,0,어선,2.35
2023-09-09 21:09:00,9,21,창원,영해,34 | 54 | 41,128 | 43 | 59,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.37
2023-09-09 19:31:00,9,19,목포,영해,34 | 29 | 54,126 | 9 | 35,양호,정비불량,기관손상,1,5,5,0,0,0,어선,9.77
2023-09-09 19:30:00,9,19,창원,항계 내,35 | 1 | 32,128 | 29 | 53,양호,안전부주의,침몰,1,3,3,0,0,0,어선,3.38
2023-09-09 16:47:00,9,16,동해,영해,37 | 34 | 4,129 | 7 | 32,양호,배터리 방전,운항저해,1,2,2,0,0,0,모터보트,1.09
2023-09-09 16:45:00,9,16,목포,영해,34 | 20 | 51,126 | 6 | 12,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.96
2023-09-09 16:04:00,9,16,평택,영해,37 | 2 | 36,126 | 33 | 11,양호,원인미상,기관손상,1,20,20,0,0,0,낚시어선,9.77
2023-09-09 13:36:00,9,13,목포,영해,34 | 23 | 38,125 | 56 | 21,양호,정비불량,기관손상,1,7,7,0,0,0,어선,9.77
2023-09-09 12:57:00,9,12,군산,영해,35 | 57 | 54,126 | 28 | 54,양호,배터리 방전,운항저해,1,4,4,0,0,0,고무보트,1
2023-09-09 12:11:00,9,12,목포,영해,35 | 10 | 11,126 | 19 | 41,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,0.29
2023-09-09 11:30:00,9,11,평택,영해,36 | 58 | 27,126 | 47 | 57,양호,운항부주의,충돌,1,12,12,0,0,0,낚시어선,4.7
2023-09-09 11:30:00,9,11,평택,영해,36 | 58 | 27,126 | 47 | 57,양호,운항부주의,충돌,1,9,9,0,0,0,낚시어선,3.11
2023-09-09 11:19:00,9,11,보령,영해,36 | 19 | 40,126 | 28 | 5,양호,배터리 방전,기관손상,1,2,2,0,0,0,고무보트,0.2
2023-09-09 09:42:00,9,9,인천,영해,37 | 22 | 5,126 | 0 | 47,양호,운항부주의,부유물감김,1,6,6,0,0,0,관공선,77
2023-09-09 08:58:00,9,8,목포,영해,34 | 59 | 54,126 | 14 | 3,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.46
2023-09-09 07:48:00,9,7,통영,항계 내,34 | 51 | 53,128 | 43 | 29,양호,관리소홀,침수,1,0,0,0,0,0,어선,2.09
2023-09-09 06:27:00,9,6,여수,영해,34 | 2 | 53,127 | 35 | 9,양호,배터리 방전,운항저해,1,2,2,0,0,0,어선,3.27
2023-09-09 00:20:00,9,0,포항,영해,36 | 6 | 18,129 | 34 | 50,황천6급,원인미상,기관손상,1,6,6,0,0,0,화물선,1998
2023-09-08 20:52:00,9,20,창원,영해,35 | 3 | 36,128 | 38 | 53,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,1.8
2023-09-08 20:35:00,9,20,목포,영해,34 | 48 | 10,126 | 7 | 15,양호,정비불량,속구손상,1,48,48,0,0,0,여객선,254
2023-09-08 19:39:00,9,19,부안,항계 내,35 | 26 | 59,126 | 25 | 28,양호,정비불량,침수,1,0,0,0,0,0,어선,1.66
2023-09-08 18:12:00,9,18,보령,영해,36 | 25 | 5,126 | 28 | 54,양호,원인미상,기관손상,1,1,1,0,0,0,어선,3.3
2023-09-08 17:05:00,9,17,완도,항계 내,33 | 53 | 54,126 | 46 | 36,양호,운항부주의,충돌,1,19,19,1,0,0,낚시어선,9.77
2023-09-08 17:05:00,9,17,완도,항계 내,33 | 53 | 54,126 | 46 | 36,양호,운항부주의,충돌,1,17,17,0,0,0,낚시어선,9.77
2023-09-08 15:20:00,9,15,군산,영해,35 | 49 | 33,126 | 26 | 24,양호,정비불량,추진기손상,1,7,7,0,0,0,모터보트,2.33
2023-09-08 15:07:00,9,15,인천,영해,37 | 22 | 35,126 | 20 | 12,양호,기타 ,운항저해,1,2,2,0,0,0,모터보트,0.5
2023-09-08 14:30:00,9,14,포항,영해,36 | 5 | 53,129 | 49 | 54,황천6급,원인미상,화재,1,6,6,0,0,0,어선,29
2023-09-08 14:22:00,9,14,통영,영해,34 | 46 | 34,128 | 26 | 17,양호,정비불량,기관손상,1,12,12,0,0,0,어선,6.32
2023-09-08 12:14:00,9,12,태안,영해,36 | 16 | 28,125 | 17 | 54,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,23
2023-09-08 11:56:00,9,11,태안,영해,36 | 24 | 13,126 | 25 | 41,양호,원인미상,기관손상,1,1,1,0,0,0,모터보트,1.02
2023-09-08 11:24:00,9,11,보령,영해,36 | 5 | 9,126 | 35 | 41,양호,정비불량,추진기손상,1,5,5,0,0,0,어선,1.98
2023-09-08 11:11:00,9,11,목포,영해,34 | 36 | 15,126 | 13 | 17,양호,운항부주의,부유물감김,1,99,99,0,0,0,여객선,254
2023-09-08 09:35:00,9,9,태안,영해,36 | 36 | 30,125 | 39 | 14,양호,정비불량,기관손상,1,11,11,0,0,0,낚시어선,7.93
2023-09-08 09:18:00,9,9,보령,영해,36 | 9 | 37,126 | 29 | 20,양호,정비불량,표류,1,2,2,0,0,0,고무보트,1
2023-09-08 08:20:00,9,8,부산,항계 내,35 | 7 | 24,129 | 8 | 11,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.19
2023-09-08 08:06:00,9,8,통영,영해,34 | 47 | 21,128 | 26 | 43,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.99
2023-09-08 07:47:00,9,7,보령,영해,36 | 21 | 29,126 | 29 | 7,양호,원인미상,기관손상,1,1,1,0,0,0,고무보트,1
2023-09-08 07:47:00,9,7,보령,영해,36 | 27 | 50,126 | 28 | 46,양호,정비불량,기관손상,1,1,1,0,0,0,고무보트,0.2
2023-09-08 06:28:00,9,6,통영,항계 내,34 | 55 | 14,128 | 31 | 26,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.99
2023-09-08 04:49:00,9,4,평택,영해,37 | 8 | 57,125 | 34 | 58,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,29
2023-09-07 22:28:00,9,22,제주,영해,33 | 32 | 14,126 | 16 | 33,양호,운항부주의,접촉,1,7,7,0,0,0,어선,20
2023-09-07 19:19:00,9,19,제주,영해,33 | 31 | 16,126 | 16 | 13,양호,정비불량,화재,1,4,4,0,0,0,어선,6.22
2023-09-07 16:36:00,9,16,보령,영해,36 | 21 | 42,126 | 24 | 24,양호,원인미상,추진기손상,1,2,2,0,0,0,고무보트,0.2
2023-09-07 11:49:00,9,11,보령,항계 내,36 | 21 | 49,126 | 23 | 43,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0
2023-09-07 10:42:00,9,10,부안,항계 내,35 | 37 | 8,126 | 27 | 50,양호,관리소홀,침몰,1,0,0,0,0,0,모터보트,2.78
2023-09-07 10:10:00,9,10,창원,영해,35 | 3 | 24,128 | 46 | 50,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.3
2023-09-07 08:25:00,9,8,보령,영해,36 | 7 | 17,126 | 24 | 47,양호,기타 ,표류,1,1,1,0,0,0,모터보트,0.24
2023-09-07 04:31:00,9,4,울진,영해,36 | 17 | 26,129 | 23 | 25,풍랑주의보,운항부주의,부유물감김,1,7,7,0,0,0,어선,22
2023-09-06 17:35:00,9,17,태안,영해,36 | 33 | 39,126 | 18 | 13,양호,정비불량,추진기손상,1,1,1,0,0,0,어선,3.01
2023-09-06 15:07:00,9,15,목포,영해,34 | 25 | 24,125 | 30 | 47,양호,안전부주의,작업 중 인명사상,1,6,6,0,0,0,어선,7.93
2023-09-06 15:01:00,9,15,태안,영해,36 | 37 | 12,126 | 22 | 41,양호,원인미상,기관손상,1,2,2,0,0,0,고무보트,0.1
2023-09-06 14:08:00,9,14,제주,항계 내,33 | 25 | 29,126 | 15 | 37,양호,정비불량,기관손상,1,6,6,0,0,0,어선,22
2023-09-06 13:38:00,9,13,평택,영해,37 | 5 | 3,126 | 4 | 17,양호,관리소홀,기타,1,0,0,0,0,0,어선,4.99
2023-09-06 11:43:00,9,11,여수,항계 내,34 | 43 | 27,127 | 44 | 26,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,9.77
2023-09-06 11:25:00,9,11,목포,영해,35 | 3 | 42,125 | 59 | 24,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,2.66
2023-09-06 08:41:00,9,8,목포,영해,35 | 27 | 5,126 | 12 | 16,양호,안전부주의,작업 중 인명사상,1,2,2,0,0,0,어선,2.99
2023-09-06 08:29:00,9,8,보령,영해,36 | 23 | 36,126 | 22 | 15,양호,원인미상,키손상,1,22,22,0,0,0,낚시어선,9.77
2023-09-06 08:17:00,9,8,목포,영해,126 | 17 | 50,34 | 46 | 55,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,3.5
2023-09-06 05:59:00,9,5,보령,항계 내,36 | 10 | 9,126 | 25 | 54,양호,정비불량,기관손상,1,17,17,0,0,0,낚시어선,7.93
2023-09-06 05:48:00,9,5,보령,항계 내,36 | 19 | 42,126 | 30 | 23,양호,운항부주의,충돌,1,1,1,1,0,0,어선,35
2023-09-06 05:48:00,9,5,보령,항계 내,36 | 19 | 42,126 | 30 | 23,양호,운항부주의,충돌,1,3,3,0,0,0,어선,2.95
2023-09-06 04:03:00,9,4,목포,영해,34 | 20 | 15,126 | 7 | 19,양호,정비불량,키손상,1,3,3,0,0,0,어선,7.93
2023-09-06 02:28:00,9,2,보령,항계 내,36 | 8 | 25,126 | 21 | 51,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,2.37
2023-09-06 01:17:00,9,1,여수,항계 내,34 | 42 | 47,127 | 40 | 44,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.85
2023-09-06 01:17:00,9,1,여수,항계 내,34 | 42 | 47,127 | 40 | 44,양호,운항부주의,충돌,1,1,1,0,0,0,어선,4.89
2023-09-05 21:11:00,9,21,목포,영해,34 | 35 | 8,126 | 12 | 51,양호,운항부주의,운항저해,1,10,10,0,0,0,화물선,499
2023-09-05 17:38:00,9,17,울산,영해,35 | 36 | 50,129 | 27 | 11,풍랑주의보,안전부주의,좌초/좌주,1,2,2,0,0,0,모터보트,3.03
2023-09-05 15:23:00,9,15,목포,영해,34 | 39 | 56,126 | 13 | 23,양호,정비불량,추진기손상,1,1,1,0,0,0,관공선,2097
2023-09-05 14:38:00,9,14,보령,영해,36 | 4 | 32,126 | 31 | 27,양호,운항부주의,충돌,1,3,3,2,0,0,어선,2.99
2023-09-05 14:38:00,9,14,보령,영해,36 | 4 | 32,126 | 31 | 27,양호,운항부주의,충돌,1,2,2,0,0,0,모터보트,0.37
2023-09-05 10:04:00,9,10,보령,항계 내,36 | 18 | 38,126 | 29 | 56,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.1
