대분류,파일명,컬럼명,null 수,최댓값,최솟값,평균(mean),중앙값(median),최빈값_수치(mode),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis),유일값 수,값 중복도 평균,코사인 유사도 수,코사인 평균 유사도,유클리디안 유사도 수,유클리디안 평균 유사도,피어슨 유사도 수,피어슨 평균 유사도,종합 평균 유사도
보건의료,12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,연령대,0,60.0,20.0,22.992708443411185,20.0,20.0,20.0,30.0,10.0,24.956416062351096,4.995639705017877,40.0,1.5126046234517234,2.52317335099811,5,26496.4,5,0.9823351609126016,1,0.8099224869048277,7,0.9863115432396291,0.9494431790418578
보건의료,22_보건복지부_시군구별 치매현황_20231231.csv,연도,0,2023.0,2015.0,2019.0914177135016,2019.0,2020.0,2017.0,2021.0,4.0,6.764625042853176,2.600889279237618,8.0,-0.0548148841760453,-1.2518861673429031,9,6315.333333333333,7,0.9769022290959508,2,0.7685683905191061,7,0.9943688406140174,0.9422221059878085
보건의료,12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,연도,0,2024.0,2001.0,2013.936142268384,2014.0,2022.0,2009.0,2019.0,10.0,42.56826083431226,6.524435671712325,23.0,-0.2517278007936355,-0.963852784272361,24,5520.083333333333,7,0.9763851014109572,3,0.76756513025065,7,0.9940785713614592,0.9416984951590965
보건의료,12_한국보건의료인국가시험원_응시자 현황_의사_20240521.csv,회차,0,88.0,65.0,77.93614226838363,78.0,86.0,73.0,83.0,10.0,42.56826083431229,6.524435671712327,23.0,-0.2517278007935959,-0.963852784272377,24,5520.083333333333,7,0.9763850649927914,3,0.7675651302091803,7,0.9940785845491594,0.9416984858586165
재난안전,48_광주광역시_CCTV_20240630.CSV,위도,0,35.321289,35.05282,35.16119999815951,35.1591885,35.17271,35.140840250000004,35.180623,0.0397827499999934,0.0009354123409694,0.0305845114554649,0.2684690000000032,0.0645482352050251,0.2135857049221785,3877,1.6817126644312612,21,0.987231092260313,19,0.7423898305331411,27,0.9884104852377628,0.9387345971058586
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,행정구역최대Y좌표,0,38.61694393,33.24878981,36.42407117417931,36.46876059,37.49959897,35.4615036075,37.47474008,2.0132364724999974,1.1410755758461055,1.0682113909924875,5.36815412,-0.3058453107196839,-0.9267053022833868,3444,1.0331010452961673,21,0.9917850522636894,25,0.7443382382034589,29,0.9785086004087453,0.9369851087096658
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,행정구역최소Y좌표,0,38.45775025,33.11249985,36.3672349262226,36.385740055,37.4879066,35.37538363,37.4512079125,2.075824282499994,1.157685557096732,1.0759579718077894,5.345250399999998,-0.3088486588055977,-0.9180287082496252,3450,1.031304347826087,21,0.991766322829387,25,0.7440334473941003,29,0.9784940588333714,0.9369108421439234
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,평면직각좌표계_Y좌표,0,559118.5737,-27915.31532,322196.0764022908,326246.06115,443375.2166,213732.179575,440075.671325,226343.49175,14082055362.309774,118667.83625865004,587033.88902,-0.3102620517852622,-0.9155778340854464,3464,1.0271362586605082,21,0.9917099811652863,25,0.742918327822879,29,0.9784403521486186,0.9366437988901377
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,행정구역최소X좌표,0,130.8629661,124.6097088,127.54313493940415,127.15580355,126.7601063,126.8931424,128.31521995,1.4220775500000116,0.7547775541091724,0.8687793471930444,6.253257299999987,0.6066437661273147,-0.7232740741866346,3450,1.031304347826087,21,0.9862490886944073,25,0.735877620907285,27,0.9857419809730259,0.9359719520484304
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,행정구역최대X좌표,0,131.8730828,124.7462009,127.60982801706014,127.2364818,126.7802806,126.92643585,128.422641375,1.496205525000022,0.7629127497149272,0.8734487676532191,7.126881899999987,0.6266772490222738,-0.7231606838486622,3446,1.032501450957632,21,0.98604293950357,25,0.7353801660675903,27,0.9855366684299286,0.9357078763869175
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,평면직각좌표계_X좌표,0,544876.2569,-4434.045169,251959.4603918395,217005.89075,179576.1183,191699.589525,322726.8584,131027.26887499997,6158033638.473404,78473.13959867672,549310.3020690001,0.6195800259213539,-0.7827528431469637,3464,1.0271362586605082,21,0.9859692454430505,25,0.7343477188666298,27,0.9855450313371091,0.9354752544853898
산업고용,127_근로복지공단_업종별 산재신청 승인현황_20231231.csv,연도,0,2023.0,2018.0,2020.4769230769232,2020.0,2018.0,2019.0,2022.0,3.0,2.9721153846153845,1.723982420042439,5.0,0.0308162009634262,-1.266606737024767,6,10.833333333333334,147,0.9777526612277332,228,0.8230368309331635,130,0.9481497847818566,0.9349683445904686
환경기상,17_환경부 국립환경과학원_토양오염실태조사 결과_20221231.csv,수소이온농도(pH),0,11.4,3.5,7.408387901465543,7.3,7.1,6.7,8.2,1.4999999999999991,1.1945615612759128,1.0929599998517388,7.9,-0.038646766714277,-0.1798543974642052,69,46.47826086956522,146,0.9780124488615697,228,0.8204072258572737,128,0.9487268844811972,0.9347771785085617
보건의료,107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,고혈압 진단 경험률(30세 이상),0,21.2,18.1,19.527272727272727,19.7,18.6,18.6,20.35,1.75,1.0941818181818177,1.0460314613728487,3.099999999999998,0.0328407885708208,-1.2591555399161996,9,1.2222222222222223,147,0.9778114820032182,228,0.8231290757073245,131,0.9469887061871206,0.9345458904176005
환경기상,26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,미세먼지(PM2_5),0,37.0,5.0,18.943089430894307,19.0,24.0,12.0,24.0,12.0,55.651643690349935,7.460002928307062,32.0,0.1008192550543424,-0.8930610476486671,33,11.181818181818182,153,0.9753892129652234,228,0.8259069522635984,131,0.9479112151662342,0.9345015617053027
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,위도,0,38.52721768,33.24404807,36.39604814118606,36.43209448,35.10262077,35.4144100975,37.462331705,2.047921607500001,1.1479834203779695,1.0714398818309732,5.283169610000002,-0.306765035100221,-0.927300158674122,3548,1.0028184892897407,21,0.991366250344529,25,0.7330126179613212,29,0.9780987369418171,0.9343885185068028
환경기상,28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,습도,0,86.0,0.0,57.18195266272189,56.0,57.0,49.0,65.0,16.0,135.61573307034843,11.645416826818543,86.0,0.2111469396397503,1.1256289271774147,52,13.0,154,0.9754364774618177,228,0.8280527700489365,133,0.9454485816690349,0.9339645776621284
산업고용,125_근로복지공단_규모별 산재신청 승인현황_20231231.csv,연도,0,2023.0,2018.0,2020.423076923077,2020.0,2018.0,2019.0,2022.0,3.0,2.9155354449472104,1.7074939077335562,5.0,0.0628252126628175,-1.2370010740356634,6,8.666666666666666,151,0.9758445244694661,228,0.8239100201914817,131,0.9469076641983655,0.933882879505429
보건의료,104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,6월미만(명),0,60.0,0.0,22.44,21.0,5.0,11.75,33.0,21.25,204.30949494949493,14.29368724120879,60.0,0.3307803118701563,-0.5845708625565718,39,2.5641025641025643,155,0.9750915431850363,228,0.8295460005051072,131,0.943935581653972,0.9335200500366247
보건의료,107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,걷기 실천율,0,41.0,28.3,35.49090909090909,35.3,35.4,33.8,37.4,3.6000000000000014,14.026909090909092,3.745251539070385,12.7,-0.133583021509621,0.1591515326719781,10,1.1,146,0.9772520359706481,228,0.8161033236405371,129,0.9476599935140615,0.9331854765219914
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,용존산소량 저층,0,9.81,6.3,8.116907216494846,8.14,8.14,7.6,8.66,1.0600000000000005,0.5684299183848798,0.753942914539874,3.5100000000000007,-0.0997489886161042,-0.612552458316733,83,1.1686746987951808,146,0.9773971211511906,228,0.8174935948844309,128,0.94657788189412,0.9330887201950104
재난안전,54_부산광역시_수영구_민방위급수시설 현황_20241010.csv,급수인원수,0,6320.0,1200.0,2971.818181818182,3200.0,3200.0,2160.0,3730.0,1570.0,1409605.9196617336,1187.268259350739,5120.0,0.516696313516067,0.7066145141575162,23,1.9130434782608696,157,0.9734185312987835,227,0.8318272522883086,124,0.9433504537940572,0.9330730444947981
재난안전,54_부산광역시_수영구_민방위급수시설 현황_20241010.csv,급수능력,0,158.0,30.0,74.29545454545455,80.0,80.0,54.0,93.25,39.25,881.0036997885835,29.68170648376848,128.0,0.5166963135160673,0.7066145141575166,23,1.9130434782608696,157,0.9734185955687704,227,0.8318271482147892,124,0.9433503816784238,0.9330730205418356
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,경도,0,130.8996008,124.6748758,127.5768460445475,127.19076295,126.7236229,126.908057975,128.3657935,1.4577355249999897,0.7552701411450343,0.8690627947076289,6.224725000000007,0.6160610282279557,-0.7752081050871431,3548,1.0028184892897407,21,0.9852467110773157,25,0.7242120647342939,27,0.9852393659313381,0.9330368437503203
환경기상,33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,수소이온농도,0,8.3,6.5,7.423529411764705,7.5,6.7,7.0,7.9,0.9000000000000004,0.3369117647058823,0.5804410088078567,1.8000000000000007,-0.151670524471174,-1.1655267621386347,14,1.2142857142857142,146,0.9771884558256015,228,0.8154144758455999,130,0.9463776794963861,0.9325093492979151
환경기상,36_대구광역시 북구_수경시설_20240501.csv,위도,0,35.95069,35.89024869,35.91557538947368,35.90924952,35.9423877,35.899119835,35.93202835,0.0329085150000025,0.0003719209878845,0.0192852531195353,0.0604413100000016,0.44126436743999,-1.2753315111912586,18,1.0555555555555556,158,0.9732266911109946,228,0.8298509790114381,127,0.9430162823051502,0.9324673851687456
환경기상,35_대구광역시 북구_사업장폐기물배출자정보_20240502.csv,신고기준년도,0,2024.0,1994.0,2011.1495726495727,2012.0,2000.0,2003.0,2019.0,16.0,70.0247423058582,8.36807877029478,30.0,-0.2129134559089054,-1.297167749817603,30,7.8,145,0.9770776286147358,228,0.8128730142524275,128,0.9473203440062495,0.9323337918988797
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,해킹(자료유출),0,130.0,36.0,71.42857142857143,68.0,36.0,41.0,105.75,64.75,1175.8021978021975,34.28997226307128,94.0,0.546409839772281,-1.289279295803495,11,1.2727272727272727,157,0.9728630416815713,227,0.831279553569,123,0.9411573848465944,0.9318640813250663
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,용존산소량 표층,0,10.74,6.43,8.558144329896907,8.6,8.13,8.21,8.93,0.7199999999999989,0.3467444372852233,0.5888500974655803,4.3100000000000005,-0.1692353932120066,2.845952568865114,77,1.2597402597402598,144,0.977512686628519,228,0.8143064891677765,128,0.9445041275316269,0.9316680234976136
농업농촌,3_전국배수펌프장표준데이터.csv,제공기관코드,0,6270000.0,3070000.0,4416078.947368421,4140000.0,5350000.0,3450000.0,5350000.0,1900000.0,842002847008.8264,917607.1310799771,3200000.0,0.3462684577713315,-1.0054584817465817,38,8.5,155,0.97415769641904,228,0.8276549005062482,131,0.9399998823745792,0.9311940116186974
보건의료,107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,우울감 경험률,0,7.9,4.3,5.70909090909091,5.7,5.7,4.85,6.300000000000001,1.450000000000001,1.136909090909091,1.066259391944142,3.6000000000000005,0.5562354907719366,0.3277333431474805,10,1.1,159,0.9718291950604699,227,0.8312797395444255,123,0.9403853976090573,0.931141784976696
농업농촌,3_전국배수펌프장표준데이터.csv,설치년도,0,2024.0,1976.0,2006.095785440613,2006.0,2001.0,2000.0,2013.0,13.0,97.21002063071028,9.85951421879954,48.0,-0.2797412965362761,-0.3947519350370627,41,6.365853658536586,144,0.9766107048618652,228,0.8092887983788914,127,0.9459870363578033,0.9308968561636457
보건의료,107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,당뇨병 진단 경험률(30세 이상),0,8.0,5.7,6.627272727272726,6.5,6.2,6.2,7.0,0.7999999999999998,0.454181818181818,0.6739301285606825,2.3,0.6577258634124244,0.1967042008306485,10,1.1,153,0.9737968618734432,227,0.8310171593213381,119,0.9368991112880294,0.9304818211288568
보건의료,103_전라남도_장애인센터현황_20240909.csv,우편번호,0,59732.0,57023.0,58462.13855421687,58526.5,58263.0,57909.5,59039.75,1130.25,586136.9685651698,765.5958258540663,2709.0,-0.0754077028822469,-0.8914391628607796,116,1.4310344827586208,146,0.9767935489362052,228,0.8162949588306349,130,0.9410017653258022,0.9303771174709299
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,총인 표층,0,57.57,10.95,27.83824742268041,26.49,30.87,19.14,34.46,15.32,113.198477104811,10.639477294717585,46.620000000000005,0.6444083703759851,-0.0932671934211462,95,1.0210526315789474,160,0.9713241330299575,227,0.8304373645371992,125,0.9392062669460391,0.9302996328978386
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,시군구,0,940.0,110.0,383.8220910623946,260.0,110.0,158.75,680.0,521.25,70752.74343088066,265.9938785590388,830.0,0.6563314160397837,-1.1670100628282414,104,34.21153846153846,159,0.9717535851216823,227,0.8297040678807817,125,0.9391375246461914,0.9302972574833058
보건의료,104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,2년미만,0,56.0,0.0,19.53,18.0,8.0,10.0,27.0,17.0,143.40313131313133,11.975104647272662,56.0,0.6945412415844615,0.0638322256140799,42,2.380952380952381,157,0.9721485523905237,227,0.8317246386934971,120,0.9370917180477993,0.9300410359140288
환경기상,36_대구광역시 북구_수경시설_20240501.csv,경도,0,128.617263,128.5136068,128.57606008421052,128.5686991,128.5686991,128.5586854,128.59930305,0.0406176500000015,0.0007934224296925,0.0281677551411628,0.1036562000000174,-0.321880019152116,-0.3681663183064456,18,1.0555555555555556,144,0.9760489013993455,228,0.8060937192506377,127,0.9459884371961541,0.9300336792883275
재난안전,51_대구광역시 북구_고압가스제조업_20240701.csv,경도,0,128.6239177874,128.5400700936,128.58899667128097,128.5884791947,128.5884791947,128.567973232225,128.611627733275,0.043654501050014,0.0005771047381762,0.0240230043536663,0.0838476937999814,-0.3452251884364333,-0.962095141840976,39,1.0769230769230769,144,0.975610626052421,228,0.8052722266280632,127,0.9440675017572724,0.9289256964494901
재난안전,48_광주광역시_CCTV_20240630.CSV,경도,0,127.009408,126.659323,126.87407011411042,126.884301,126.894918,126.84126775,126.91216375,0.0708959999999905,0.002353151182884,0.0485092896555293,0.3500849999999929,-0.8071489342678229,0.6809764579777795,3879,1.6808455787574117,21,0.9896945299328208,21,0.7089909513394115,29,0.9779118179235602,0.9288407294104347
보건의료,107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,고위험음주율,0,17.2,13.0,14.8,14.1,14.0,13.9,15.75,1.85,2.145999999999999,1.4649232061783986,4.199999999999999,0.7296651330503882,-0.7801491435839236,9,1.2222222222222223,154,0.9726002785095377,227,0.8304855108311251,116,0.9329327790369754,0.9283103251848303
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수소이온농도 저층,0,8.29,7.85,8.092268041237112,8.1,8.1,8.03,8.16,0.1300000000000007,0.0081948024054982,0.0905251479175719,0.4399999999999995,-0.4097895814415982,-0.0177763933698433,36,2.6944444444444446,143,0.9749196644991149,228,0.8012954740625332,125,0.9442570149909039,0.9279297666085142
환경기상,26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,미세먼지(PM10),0,96.0,12.0,38.52702702702703,38.0,19.0,21.25,47.0,25.75,337.76756024317,18.37845369565052,84.0,0.8122933960794025,0.193507744267626,72,5.138888888888889,155,0.9720054424481097,227,0.8301329718205761,117,0.9310478231222646,0.927247900592265
재난안전,67_행정안전부_상습 결빙구간_20231222.csv,정북기준 도로방향 각도(기점 기준십진수 방위각),0,359.9110315,0.083582405,183.5415411638214,181.3216023,120.117067,114.00259,253.76679215,139.76420215000002,9210.223039904602,95.96990694954644,359.827449095,0.0037534511662902,-0.8396541930897703,2698,1.089696071163825,25,0.9773297748614234,30,0.718613789306869,29,0.9805166040984157,0.9268613094453095
재난안전,67_행정안전부_상습 결빙구간_20231222.csv,종점 경도(WGS84(4326)),0,130.910775,124.6207886,127.78555512280109,127.71718565,127.75688,127.04838975,128.56500284999998,1.5166130999999865,0.8207670653356683,0.9059619557882486,6.289986400000004,0.1220808317391757,-0.011648896354524,2705,1.0927911275415896,25,0.977601149863723,30,0.7173658584633232,29,0.9800813067653374,0.9265461543442889
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수온 표층,0,20.75,13.22,17.421340206185565,17.75,18.12,16.36,18.33,1.9699999999999989,2.655667976804124,1.6296220349529285,7.529999999999999,-0.4674825597760074,0.0712196497312005,89,1.0898876404494382,142,0.9730017531574401,228,0.7972240578660897,118,0.9445509407270012,0.9264658891269946
보건의료,107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,고혈압 진단 경험자(30세 이상)의 치료율,0,94.4,84.2,90.34545454545456,91.6,93.7,87.15,93.7,6.549999999999997,15.412727272727272,3.925904643865828,10.200000000000005,-0.4870584472410444,-1.557134715564298,10,1.1,143,0.973752981467614,228,0.7954863288079255,125,0.9438554362353614,0.9261406328427753
재난안전,67_행정안전부_상습 결빙구간_20231222.csv,기점 경도(WGS84(4326)),0,130.908704,117.9916089,127.77883414940818,127.710856,127.771636,127.047504,128.5616586,1.5141545999999837,0.8513771041499336,0.9227009830654422,12.917095099999996,-0.2746478273298318,4.057729862598473,2705,1.0931608133086876,25,0.9757235243546583,30,0.7173020787619199,29,0.9801991464985433,0.9258294840936647
재난안전,65_해양경찰청_해상조난사고 상세데이터 현황_20231231.csv,시간대별,0,23.0,0.0,11.423795476892822,11.0,7.0,7.0,16.0,9.0,29.756915809647595,5.454989991709205,23.0,0.035695351833725,-0.6677448772042109,24,169.5,146,0.9738885679603475,228,0.8134740485128442,128,0.9328861959637723,0.9254047152722169
환경기상,33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,용존산소,0,10.5,5.9,8.364705882352942,8.6,9.1,7.7,9.1,1.3999999999999997,1.4674264705882352,1.2113737947422485,4.6,-0.6576167784727556,0.3607695207105181,15,1.1333333333333333,137,0.9729763716388432,226,0.7874395738064199,117,0.9465805714108588,0.9253106919811649
재난안전,63_한국소비자원 소비자 위해 정보_20240630.csv,위해자연령,0,128.0,0.0,42.83335447855874,49.0,49.0,12.0,66.0,54.0,835.4480252626514,28.904117790769043,128.0,-0.0310034601774745,-1.261513592355981,103,153.04854368932038,145,0.9746675038829098,228,0.8120675448126274,128,0.9323366846013038,0.9252151843562109
재난안전,67_행정안전부_상습 결빙구간_20231222.csv,종점 위도(WGS84(4326)),0,38.5100974,30.500029,36.54895487773342,36.786791,37.154811,35.586551975,37.43467041,1.8481184350000035,1.0843359864593056,1.041314547319543,8.010068399999998,-0.3785775090038988,-0.7406434351034004,2705,1.0927911275415896,25,0.9748393820878714,30,0.7155634734884596,29,0.9799894306212248,0.9250442197813304
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,수소이온농도 표층,0,8.3,7.82,8.123505154639176,8.14,7.95,8.04,8.21,0.1700000000000017,0.0134250859106529,0.1158666729938032,0.4800000000000004,-0.5932172761165581,-0.4759337010069671,37,2.621621621621621,139,0.9731407553316216,227,0.790977119292538,120,0.9434080546200019,0.924814947839157
재난안전,61_한국가스안전공사_전국 도시가스충전소 현황_20240926.csv,우편번호,0,62455.0,1137.0,27513.33333333333,22323.0,13636.0,12124.25,45785.75,33661.5,331563266.35532993,18208.87877809421,61318.0,0.3403316155454727,-1.2838424051812367,193,1.0259067357512954,150,0.9729770307424033,228,0.8186588626354497,132,0.929354000179819,0.9246641848959789
보건의료,120_국민건강보험공단_고혈압의료이용률_20221231.CSV,분모(명),0,51893314.0,8672.0,580895.3059701492,196123.5,364647.0,61458.25,354248.25,292790.0,11115479615247.283,3333988.5445584967,51884642.0,14.071508266948284,213.0377930061688,267,1.00374531835206,11,0.972316535515597,6,0.7986801263333634,30,0.93641398817755,0.9232282347439316
보건의료,119_국민건강보험공단_당뇨병의료이용률_20221231.CSV,분모(명),0,51893314.0,8672.0,580895.3059701492,196123.5,364647.0,61458.25,354248.25,292790.0,11115479615247.283,3333988.5445584967,51884642.0,14.071508266948284,213.0377930061688,267,1.00374531835206,11,0.972316535515597,6,0.7986801263333634,30,0.93641398817755,0.9232282347439316
재난안전,59_충청북도_재난대응용 배수펌프장 현황_20240830.csv,준공년도 (보강년도),0,2023.0,1992.0,2003.0526315789475,2002.0,1992.0,1996.5,2007.0,10.5,87.83040935672514,9.371787948770775,31.0,0.843451251222823,0.1632703597969977,15,1.2666666666666666,151,0.9726749137001023,227,0.8296278265828546,117,0.9193134313192663,0.9227209033243184
보건의료,119_국민건강보험공단_당뇨병의료이용률_20221231.CSV,분자(명),0,4717180.0,1117.0,52804.25373134328,17582.5,10758.0,7886.0,28985.75,21099.75,90836464456.81184,301390.8831680411,4716063.0,14.242964377682872,217.5658515440384,266,1.0075187969924813,11,0.9717586432156299,6,0.7979015450662271,30,0.9360524765259044,0.9227047569098592
재난안전,51_대구광역시 북구_고압가스제조업_20240701.csv,위도,0,35.9561460236,35.8758849492,35.905737677826195,35.904366321850006,35.8890974884,35.892389442875,35.914106881975,0.0217174391000014,0.0003600315496031,0.0189744973478402,0.0802610743999991,0.8767622166777026,0.7063311034964741,39,1.0769230769230769,152,0.9721343897645692,227,0.8296760985423658,116,0.9196036413396398,0.9226304321501568
보건의료,107_제주특별자치도_연도별건강조사주요지표현황_20240227.csv,주관적 건강인지율,0,59.8,40.7,47.42727272727273,46.4,41.6,42.7,50.7,8.0,34.0201818181818,5.832682214743214,19.099999999999994,0.838011902367148,0.4428561962910748,10,1.1,151,0.9726302361753775,227,0.8294383520206553,117,0.9191778818854923,0.922610917628479
보건의료,120_국민건강보험공단_고혈압의료이용률_20221231.CSV,분자(명),0,11032578.0,2757.0,123499.00746268655,41561.5,41252.0,18769.25,68468.25,49699.0,496616185247.14606,704710.0008139135,11029821.0,14.250677114646818,217.77587209408537,266,1.0075187969924813,11,0.9717279457369415,6,0.7974661159530422,30,0.9360339331889034,0.9225979747609464
환경기상,18_환경부 국립환경과학원_환경측정기기 형식승인 현황_20231101.csv,연도,0,2023.0,1991.0,2013.6948960302457,2015.0,2023.0,2008.0,2020.0,12.0,52.56459194266578,7.250144270472538,32.0,-0.7110788549656811,0.1887157105460808,33,80.15151515151516,135,0.9709206158654015,226,0.7838554555675229,115,0.9435050882465992,0.922541372758305
환경기상,30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,1월,0,22.0,0.9,7.603636363636365,6.5,15.0,2.35,11.275,8.925,39.18789090909091,6.26002323550727,21.1,0.8709123581123364,-0.0201692488641369,21,1.0476190476190477,151,0.9723623668893069,227,0.8294173870722794,116,0.917950778216149,0.9220087354566382
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,기타 정보통신망 침해형 범죄,0,974.0,221.0,445.57142857142856,379.5,248.0,249.5,588.25,338.75,55231.03296703297,235.01283574952447,753.0,0.8621677054077806,0.0477972799489947,13,1.0769230769230769,152,0.9718378313594921,227,0.8292220567452819,116,0.9178416165487313,0.9217161905123458
보건의료,104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,5년미만,0,40.0,0.0,13.79,13.0,15.0,7.0,17.25,10.25,77.96555555555555,8.829810618329,40.0,0.8984291960055902,0.7436035102935468,32,3.125,150,0.9726417005916648,227,0.8292135186927514,117,0.915258533017409,0.9210027971821798
재난안전,19_행정안전부_지진재해대응시스템_행정구역정보_20240808.csv,읍면동,0,870.0,250.0,497.0657672849916,530.0,250.0,360.0,600.0,240.0,20473.40472602061,143.08530576554887,620.0,-0.085975648085078,-1.0684834821999194,229,15.537117903930133,145,0.9702013901635536,229,0.8024001759997967,115,0.929118451834761,0.9202079719992853
보건의료,119_국민건강보험공단_당뇨병의료이용률_20221231.CSV,지표값(퍼센트),0,16.21,5.34,10.604328358208956,10.01,8.89,8.5375,12.905,4.3675000000000015,6.770685314998043,2.602054056893908,10.87,0.2819661897131892,-0.9869876767349792,222,1.207207207207207,146,0.9727594508398658,229,0.8127251616535391,131,0.9210140282676025,0.9200544239736952
재난안전,46_경찰청_졸음운전 교통사고 현황_20221231.csv,부상_명,0,1629.0,41.0,547.8571428571429,410.5,169.0,192.5,786.5,594.0,175739.637630662,419.213117197759,1588.0,0.9139557656361488,0.1177743627425447,40,1.05,150,0.972457838756849,227,0.8289565935474525,119,0.9121322498559873,0.9196273541546252
환경기상,36_대구광역시 북구_수경시설_20240501.csv,조성연도(재조성),0,2023.0,1995.0,2013.578947368421,2017.0,2018.0,2007.0,2019.5,12.5,71.70175438596492,8.467688845603913,28.0,-0.951323711053148,-0.391480435743305,13,1.4615384615384617,132,0.9683880157584959,226,0.7680564364872062,115,0.9398743140521423,0.9169162192216965
재난안전,46_경찰청_졸음운전 교통사고 현황_20221231.csv,사고_건,0,876.0,21.0,287.7142857142857,217.5,147.0,112.25,430.5,318.25,48900.94076655052,221.13557101142845,855.0,0.9587972997842164,0.1819844509670716,40,1.05,150,0.971570699664634,228,0.8265161124667942,119,0.9063264212263784,0.9164620708497639
재난안전,44_경찰청_연도별 사이버 범죄 통계 현황_08_31_2020.csv,서비스거부공격,0,192.0,10.0,46.142857142857146,25.5,14.0,16.75,38.75,22.0,3247.67032967033,56.98833503156879,182.0,2.199451270104388,3.7205908722518393,13,1.0769230769230769,93,0.9625545172194486,230,0.780258733031432,69,0.9376289099499477,0.916125117474045
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,부유물질 표층,0,57.88,3.83,13.997010309278348,9.76,5.15,7.89,16.63,8.739999999999998,101.6504232603093,10.082183456985362,54.05,2.1357374605453368,5.239636889164002,91,1.065934065934066,98,0.9609529929691574,230,0.7832089924130916,69,0.9369310135354617,0.915795401084466
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,부유물질 저층,0,78.17,3.93,17.398865979381444,14.3,14.52,8.53,19.45,10.92,193.90347890893472,13.924922940861638,74.24,2.596582565313912,7.956178464073792,96,1.0104166666666667,68,0.9703279861053673,229,0.7618394674126823,71,0.9360291799227021,0.9149107598937642
재난안전,42_경찰청_범죄 발생 시간대 및 요일_20191231.csv,금,0,58103.0,24.0,6614.526315789473,830.5,24.0,114.25,2915.5,2801.25,199968899.8236131,14141.036023701132,58079.0,2.691686620633227,6.670093808487103,37,1.027027027027027,67,0.9697902418653902,229,0.7583663685822183,71,0.9380445993553533,0.9148072102047411
보건의료,104_근로복지공단_소속병원진료현황통계_소속병원 산재입원환자 요양기간별 현황_20231231.csv,3년미만,0,30.0,2.0,10.74,9.5,8.0,6.0,13.0,7.0,38.17414141414141,6.178522591537673,28.0,1.224289698066904,1.459798222485968,25,4.0,157,0.9618170068266935,229,0.8177885987980252,82,0.9161979825792066,0.9147637155219651
환경기상,15_해양환경공단_해양환경측정망 정보_연안별 평균 해수수질현황_20211231.csv,총질소 저층,0,550.58,143.36,242.2022680412371,217.52,186.24,186.24,265.63,79.38999999999999,7357.296648969073,85.77468536211062,407.22,1.772245270882422,3.0547658964366087,95,1.0210526315789474,116,0.9617535505440374,230,0.7980412166101954,67,0.9258605918862203,0.9146539002941422
