발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2004,남녀전체,14. C61,전립선,50-54세,72,2.7
2004,남녀전체,14. C61,전립선,55-59세,217,10.1
2004,남녀전체,14. C61,전립선,60-64세,545,27.0
2004,남녀전체,14. C61,전립선,65-69세,815,50.3
2004,남녀전체,14. C61,전립선,70-74세,731,67.4
2004,남녀전체,14. C61,전립선,75-79세,556,81.6
2004,남녀전체,14. C61,전립선,80-84세,315,78.9
2004,남녀전체,14. C61,전립선,85세이상,143,62.7
2004,남녀전체,14. C61,전립선,연령전체,3423,7.1
2004,남자,14. C61,전립선,00-04세,0,
2004,남자,14. C61,전립선,05-09세,0,
2004,남자,14. C61,전립선,10-14세,0,
2004,남자,14. C61,전립선,15-19세,1,0.1
2004,남자,14. C61,전립선,20-24세,1,0.0
2004,남자,14. C61,전립선,25-29세,0,
2004,남자,14. C61,전립선,30-34세,0,
2004,남자,14. C61,전립선,35-39세,2,0.1
2004,남자,14. C61,전립선,40-44세,9,0.4
2004,남자,14. C61,전립선,45-49세,16,0.8
2004,남자,14. C61,전립선,50-54세,72,5.4
2004,남자,14. C61,전립선,55-59세,217,20.4
2004,남자,14. C61,전립선,60-64세,545,57.3
2004,남자,14. C61,전립선,65-69세,815,113.5
2004,남자,14. C61,전립선,70-74세,731,173.3
2004,남자,14. C61,전립선,75-79세,556,236.4
2004,남자,14. C61,전립선,80-84세,315,249.0
2004,남자,14. C61,전립선,85세이상,143,254.6
2004,남자,14. C61,전립선,연령전체,3423,14.1
2004,여자,14. C61,전립선,00-04세,0,
2004,여자,14. C61,전립선,05-09세,0,
2004,여자,14. C61,전립선,10-14세,0,
2004,여자,14. C61,전립선,15-19세,0,
2004,여자,14. C61,전립선,20-24세,0,
2004,여자,14. C61,전립선,25-29세,0,
2004,여자,14. C61,전립선,30-34세,0,
2004,여자,14. C61,전립선,35-39세,0,
2004,여자,14. C61,전립선,40-44세,0,
2004,여자,14. C61,전립선,45-49세,0,
2004,여자,14. C61,전립선,50-54세,0,
2004,여자,14. C61,전립선,55-59세,0,
2004,여자,14. C61,전립선,60-64세,0,
2004,여자,14. C61,전립선,65-69세,0,
2004,여자,14. C61,전립선,70-74세,0,
2004,여자,14. C61,전립선,75-79세,0,
2004,여자,14. C61,전립선,80-84세,0,
2004,여자,14. C61,전립선,85세이상,0,
2004,여자,14. C61,전립선,연령전체,0,
2005,남녀전체,14. C61,전립선,00-04세,0,
2005,남녀전체,14. C61,전립선,05-09세,0,
2005,남녀전체,14. C61,전립선,10-14세,0,
2005,남녀전체,14. C61,전립선,15-19세,1,0.0
2005,남녀전체,14. C61,전립선,20-24세,1,0.0
2005,남녀전체,14. C61,전립선,25-29세,0,
2005,남녀전체,14. C61,전립선,30-34세,0,
2005,남녀전체,14. C61,전립선,35-39세,1,0.0
2005,남녀전체,14. C61,전립선,40-44세,15,0.3
2005,남녀전체,14. C61,전립선,45-49세,30,0.8
2005,남녀전체,14. C61,전립선,50-54세,102,3.6
2005,남녀전체,14. C61,전립선,55-59세,248,11.0
2005,남녀전체,14. C61,전립선,60-64세,552,27.6
2005,남녀전체,14. C61,전립선,65-69세,878,52.4
2005,남녀전체,14. C61,전립선,70-74세,787,67.7
2005,남녀전체,14. C61,전립선,75-79세,601,82.6
2005,남녀전체,14. C61,전립선,80-84세,376,90.3
2005,남녀전체,14. C61,전립선,85세이상,172,71.2
2005,남녀전체,14. C61,전립선,연령전체,3764,7.7
2005,남자,14. C61,전립선,00-04세,0,
2005,남자,14. C61,전립선,05-09세,0,
2005,남자,14. C61,전립선,10-14세,0,
2005,남자,14. C61,전립선,15-19세,1,0.1
2005,남자,14. C61,전립선,20-24세,1,0.1
2005,남자,14. C61,전립선,25-29세,0,
2005,남자,14. C61,전립선,30-34세,0,
2005,남자,14. C61,전립선,35-39세,1,0.0
2005,남자,14. C61,전립선,40-44세,15,0.7
2005,남자,14. C61,전립선,45-49세,30,1.5
2005,남자,14. C61,전립선,50-54세,102,7.2
2005,남자,14. C61,전립선,55-59세,248,22.2
2005,남자,14. C61,전립선,60-64세,552,58.4
2005,남자,14. C61,전립선,65-69세,878,117.2
2005,남자,14. C61,전립선,70-74세,787,170.5
2005,남자,14. C61,전립선,75-79세,601,240.5
2005,남자,14. C61,전립선,80-84세,376,285.6
2005,남자,14. C61,전립선,85세이상,172,283.1
2005,남자,14. C61,전립선,연령전체,3764,15.4
2005,여자,14. C61,전립선,00-04세,0,
2005,여자,14. C61,전립선,05-09세,0,
2005,여자,14. C61,전립선,10-14세,0,
2005,여자,14. C61,전립선,15-19세,0,
2005,여자,14. C61,전립선,20-24세,0,
2005,여자,14. C61,전립선,25-29세,0,
2005,여자,14. C61,전립선,30-34세,0,
2005,여자,14. C61,전립선,35-39세,0,
2005,여자,14. C61,전립선,40-44세,0,
2005,여자,14. C61,전립선,45-49세,0,
2005,여자,14. C61,전립선,50-54세,0,
2005,여자,14. C61,전립선,55-59세,0,
2005,여자,14. C61,전립선,60-64세,0,
2005,여자,14. C61,전립선,65-69세,0,
2005,여자,14. C61,전립선,70-74세,0,
2005,여자,14. C61,전립선,75-79세,0,
2005,여자,14. C61,전립선,80-84세,0,
2005,여자,14. C61,전립선,85세이상,0,
2005,여자,14. C61,전립선,연령전체,0,
2006,남녀전체,14. C61,전립선,00-04세,0,
2006,남녀전체,14. C61,전립선,05-09세,0,
2006,남녀전체,14. C61,전립선,10-14세,0,
2006,남녀전체,14. C61,전립선,15-19세,1,0.0
2006,남녀전체,14. C61,전립선,20-24세,3,0.1
2006,남녀전체,14. C61,전립선,25-29세,2,0.1
2006,남녀전체,14. C61,전립선,30-34세,1,0.0
2006,남녀전체,14. C61,전립선,35-39세,3,0.1
2006,남녀전체,14. C61,전립선,40-44세,10,0.2
2006,남녀전체,14. C61,전립선,45-49세,53,1.3
2006,남녀전체,14. C61,전립선,50-54세,116,3.8
2006,남녀전체,14. C61,전립선,55-59세,313,13.4
2006,남녀전체,14. C61,전립선,60-64세,662,33.5
2006,남녀전체,14. C61,전립선,65-69세,997,57.7
2006,남녀전체,14. C61,전립선,70-74세,1029,82.3
2006,남녀전체,14. C61,전립선,75-79세,753,97.8
2006,남녀전체,14. C61,전립선,80-84세,411,94.8
2006,남녀전체,14. C61,전립선,85세이상,181,70.0
2006,남녀전체,14. C61,전립선,연령전체,4535,9.3
2006,남자,14. C61,전립선,00-04세,0,
2006,남자,14. C61,전립선,05-09세,0,
2006,남자,14. C61,전립선,10-14세,0,
2006,남자,14. C61,전립선,15-19세,1,0.1
2006,남자,14. C61,전립선,20-24세,3,0.2
2006,남자,14. C61,전립선,25-29세,2,0.1
2006,남자,14. C61,전립선,30-34세,1,0.0
2006,남자,14. C61,전립선,35-39세,3,0.1
2006,남자,14. C61,전립선,40-44세,10,0.5
2006,남자,14. C61,전립선,45-49세,53,2.5
2006,남자,14. C61,전립선,50-54세,116,7.5
2006,남자,14. C61,전립선,55-59세,313,27.1
2006,남자,14. C61,전립선,60-64세,662,70.5
2006,남자,14. C61,전립선,65-69세,997,128.1
2006,남자,14. C61,전립선,70-74세,1029,203.1
2006,남자,14. C61,전립선,75-79세,753,284.0
2006,남자,14. C61,전립선,80-84세,411,302.0
2006,남자,14. C61,전립선,85세이상,181,275.5
2006,남자,14. C61,전립선,연령전체,4535,18.5
2006,여자,14. C61,전립선,00-04세,0,
2006,여자,14. C61,전립선,05-09세,0,
2006,여자,14. C61,전립선,10-14세,0,
2006,여자,14. C61,전립선,15-19세,0,
2006,여자,14. C61,전립선,20-24세,0,
2006,여자,14. C61,전립선,25-29세,0,
2006,여자,14. C61,전립선,30-34세,0,
2006,여자,14. C61,전립선,35-39세,0,
2006,여자,14. C61,전립선,40-44세,0,
2006,여자,14. C61,전립선,45-49세,0,
2006,여자,14. C61,전립선,50-54세,0,
2006,여자,14. C61,전립선,55-59세,0,
2006,여자,14. C61,전립선,60-64세,0,
2006,여자,14. C61,전립선,65-69세,0,
2006,여자,14. C61,전립선,70-74세,0,
2006,여자,14. C61,전립선,75-79세,0,
2006,여자,14. C61,전립선,80-84세,0,
2006,여자,14. C61,전립선,85세이상,0,
2006,여자,14. C61,전립선,연령전체,0,
2007,남녀전체,14. C61,전립선,00-04세,0,
2007,남녀전체,14. C61,전립선,05-09세,0,
2007,남녀전체,14. C61,전립선,10-14세,0,
2007,남녀전체,14. C61,전립선,15-19세,2,0.1
2007,남녀전체,14. C61,전립선,20-24세,0,
2007,남녀전체,14. C61,전립선,25-29세,0,
2007,남녀전체,14. C61,전립선,30-34세,2,0.0
2007,남녀전체,14. C61,전립선,35-39세,3,0.1
2007,남녀전체,14. C61,전립선,40-44세,14,0.3
2007,남녀전체,14. C61,전립선,45-49세,44,1.0
2007,남녀전체,14. C61,전립선,50-54세,163,4.9
2007,남녀전체,14. C61,전립선,55-59세,378,15.7
2007,남녀전체,14. C61,전립선,60-64세,783,40.0
2007,남녀전체,14. C61,전립선,65-69세,1262,68.9
2007,남녀전체,14. C61,전립선,70-74세,1367,102.9
2007,남녀전체,14. C61,전립선,75-79세,884,108.2
2007,남녀전체,14. C61,전립선,80-84세,453,100.2
2007,남녀전체,14. C61,전립선,85세이상,219,77.9
2007,남녀전체,14. C61,전립선,연령전체,5574,11.3
2007,남자,14. C61,전립선,00-04세,0,
2007,남자,14. C61,전립선,05-09세,0,
2007,남자,14. C61,전립선,10-14세,0,
2007,남자,14. C61,전립선,15-19세,2,0.1
2007,남자,14. C61,전립선,20-24세,0,
2007,남자,14. C61,전립선,25-29세,0,
2007,남자,14. C61,전립선,30-34세,2,0.1
2007,남자,14. C61,전립선,35-39세,3,0.1
2007,남자,14. C61,전립선,40-44세,14,0.7
2007,남자,14. C61,전립선,45-49세,44,2.0
2007,남자,14. C61,전립선,50-54세,163,9.8
2007,남자,14. C61,전립선,55-59세,378,31.7
2007,남자,14. C61,전립선,60-64세,783,83.4
2007,남자,14. C61,전립선,65-69세,1262,151.9
2007,남자,14. C61,전립선,70-74세,1367,249.6
2007,남자,14. C61,전립선,75-79세,884,310.8
2007,남자,14. C61,전립선,80-84세,453,320.9
2007,남자,14. C61,전립선,85세이상,219,304.6
2007,남자,14. C61,전립선,연령전체,5574,22.6
2007,여자,14. C61,전립선,00-04세,0,
2007,여자,14. C61,전립선,05-09세,0,
2007,여자,14. C61,전립선,10-14세,0,
2007,여자,14. C61,전립선,15-19세,0,
2007,여자,14. C61,전립선,20-24세,0,
2007,여자,14. C61,전립선,25-29세,0,
2007,여자,14. C61,전립선,30-34세,0,
2007,여자,14. C61,전립선,35-39세,0,
2007,여자,14. C61,전립선,40-44세,0,
2007,여자,14. C61,전립선,45-49세,0,
2007,여자,14. C61,전립선,50-54세,0,
2007,여자,14. C61,전립선,55-59세,0,
2007,여자,14. C61,전립선,60-64세,0,
2007,여자,14. C61,전립선,65-69세,0,
2007,여자,14. C61,전립선,70-74세,0,
2007,여자,14. C61,전립선,75-79세,0,
2007,여자,14. C61,전립선,80-84세,0,
2007,여자,14. C61,전립선,85세이상,0,
2007,여자,14. C61,전립선,연령전체,0,
2008,남녀전체,14. C61,전립선,00-04세,0,
2008,남녀전체,14. C61,전립선,05-09세,0,
2008,남녀전체,14. C61,전립선,10-14세,0,
2008,남녀전체,14. C61,전립선,15-19세,1,0.0
2008,남녀전체,14. C61,전립선,20-24세,2,0.1
2008,남녀전체,14. C61,전립선,25-29세,0,
2008,남녀전체,14. C61,전립선,30-34세,0,
2008,남녀전체,14. C61,전립선,35-39세,3,0.1
2008,남녀전체,14. C61,전립선,40-44세,12,0.3
2008,남녀전체,14. C61,전립선,45-49세,62,1.4
2008,남녀전체,14. C61,전립선,50-54세,203,5.8
2008,남녀전체,14. C61,전립선,55-59세,456,18.3
2008,남녀전체,14. C61,전립선,60-64세,887,44.4
2008,남녀전체,14. C61,전립선,65-69세,1581,82.7
2008,남녀전체,14. C61,전립선,70-74세,1596,113.9
2008,남녀전체,14. C61,전립선,75-79세,1073,123.7
2008,남녀전체,14. C61,전립선,80-84세,528,110.8
2008,남녀전체,14. C61,전립선,85세이상,247,80.0
2008,남녀전체,14. C61,전립선,연령전체,6651,13.5
2008,남자,14. C61,전립선,00-04세,0,
2008,남자,14. C61,전립선,05-09세,0,
2008,남자,14. C61,전립선,10-14세,0,
2008,남자,14. C61,전립선,15-19세,1,0.1
2008,남자,14. C61,전립선,20-24세,2,0.1
2008,남자,14. C61,전립선,25-29세,0,
2008,남자,14. C61,전립선,30-34세,0,
2008,남자,14. C61,전립선,35-39세,3,0.1
2008,남자,14. C61,전립선,40-44세,12,0.6
2008,남자,14. C61,전립선,45-49세,62,2.8
2008,남자,14. C61,전립선,50-54세,203,11.5
2008,남자,14. C61,전립선,55-59세,456,36.9
2008,남자,14. C61,전립선,60-64세,887,91.9
2008,남자,14. C61,전립선,65-69세,1581,181.3
2008,남자,14. C61,전립선,70-74세,1596,272.2
2008,남자,14. C61,전립선,75-79세,1073,348.9
2008,남자,14. C61,전립선,80-84세,528,357.2
2008,남자,14. C61,전립선,85세이상,247,312.3
2008,남자,14. C61,전립선,연령전체,6651,26.9
2008,여자,14. C61,전립선,00-04세,0,
2008,여자,14. C61,전립선,05-09세,0,
2008,여자,14. C61,전립선,10-14세,0,
2008,여자,14. C61,전립선,15-19세,0,
2008,여자,14. C61,전립선,20-24세,0,
2008,여자,14. C61,전립선,25-29세,0,
2008,여자,14. C61,전립선,30-34세,0,
2008,여자,14. C61,전립선,35-39세,0,
2008,여자,14. C61,전립선,40-44세,0,
2008,여자,14. C61,전립선,45-49세,0,
2008,여자,14. C61,전립선,50-54세,0,
2008,여자,14. C61,전립선,55-59세,0,
2008,여자,14. C61,전립선,60-64세,0,
2008,여자,14. C61,전립선,65-69세,0,
2008,여자,14. C61,전립선,70-74세,0,
2008,여자,14. C61,전립선,75-79세,0,
2008,여자,14. C61,전립선,80-84세,0,
2008,여자,14. C61,전립선,85세이상,0,
2008,여자,14. C61,전립선,연령전체,0,
2009,남녀전체,14. C61,전립선,00-04세,1,0.0
2009,남녀전체,14. C61,전립선,05-09세,0,
2009,남녀전체,14. C61,전립선,10-14세,0,
2009,남녀전체,14. C61,전립선,15-19세,1,0.0
2009,남녀전체,14. C61,전립선,20-24세,1,0.0
2009,남녀전체,14. C61,전립선,25-29세,0,
2009,남녀전체,14. C61,전립선,30-34세,6,0.2
2009,남녀전체,14. C61,전립선,35-39세,5,0.1
2009,남녀전체,14. C61,전립선,40-44세,10,0.2
2009,남녀전체,14. C61,전립선,45-49세,63,1.4
2009,남녀전체,14. C61,전립선,50-54세,249,6.7
2009,남녀전체,14. C61,전립선,55-59세,502,19.4
2009,남녀전체,14. C61,전립선,60-64세,958,45.9
2009,남녀전체,14. C61,전립선,65-69세,1788,93.2
2009,남녀전체,14. C61,전립선,70-74세,1891,127.8
2009,남녀전체,14. C61,전립선,75-79세,1235,133.4
2009,남녀전체,14. C61,전립선,80-84세,596,116.5
2009,남녀전체,14. C61,전립선,85세이상,264,79.4
2009,남녀전체,14. C61,전립선,연령전체,7570,15.2
2009,남자,14. C61,전립선,00-04세,1,0.1
2009,남자,14. C61,전립선,05-09세,0,
2009,남자,14. C61,전립선,10-14세,0,
2009,남자,14. C61,전립선,15-19세,1,0.1
2009,남자,14. C61,전립선,20-24세,1,0.1
2009,남자,14. C61,전립선,25-29세,0,
2009,남자,14. C61,전립선,30-34세,6,0.3
2009,남자,14. C61,전립선,35-39세,5,0.2
2009,남자,14. C61,전립선,40-44세,10,0.5
2009,남자,14. C61,전립선,45-49세,63,2.8
2009,남자,14. C61,전립선,50-54세,249,13.2
2009,남자,14. C61,전립선,55-59세,502,39.0
2009,남자,14. C61,전립선,60-64세,958,94.3
2009,남자,14. C61,전립선,65-69세,1788,203.4
2009,남자,14. C61,전립선,70-74세,1891,301.9
2009,남자,14. C61,전립선,75-79세,1235,368.7
2009,남자,14. C61,전립선,80-84세,596,377.0
2009,남자,14. C61,전립선,85세이상,264,308.4
2009,남자,14. C61,전립선,연령전체,7570,30.4
2009,여자,14. C61,전립선,00-04세,0,
2009,여자,14. C61,전립선,05-09세,0,
2009,여자,14. C61,전립선,10-14세,0,
2009,여자,14. C61,전립선,15-19세,0,
2009,여자,14. C61,전립선,20-24세,0,
2009,여자,14. C61,전립선,25-29세,0,
2009,여자,14. C61,전립선,30-34세,0,
2009,여자,14. C61,전립선,35-39세,0,
2009,여자,14. C61,전립선,40-44세,0,
2009,여자,14. C61,전립선,45-49세,0,
2009,여자,14. C61,전립선,50-54세,0,
2009,여자,14. C61,전립선,55-59세,0,
2009,여자,14. C61,전립선,60-64세,0,
2009,여자,14. C61,전립선,65-69세,0,
2009,여자,14. C61,전립선,70-74세,0,
2009,여자,14. C61,전립선,75-79세,0,
2009,여자,14. C61,전립선,80-84세,0,
2009,여자,14. C61,전립선,85세이상,0,
2009,여자,14. C61,전립선,연령전체,0,
2010,남녀전체,14. C61,전립선,00-04세,1,0.0
2010,남녀전체,14. C61,전립선,05-09세,0,
2010,남녀전체,14. C61,전립선,10-14세,0,
2010,남녀전체,14. C61,전립선,15-19세,0,
2010,남녀전체,14. C61,전립선,20-24세,1,0.0
2010,남녀전체,14. C61,전립선,25-29세,1,0.0
2010,남녀전체,14. C61,전립선,30-34세,3,0.1
2010,남녀전체,14. C61,전립선,35-39세,2,0.0
2010,남녀전체,14. C61,전립선,40-44세,22,0.5
2010,남녀전체,14. C61,전립선,45-49세,71,1.6
2010,남녀전체,14. C61,전립선,50-54세,255,6.5
2010,남녀전체,14. C61,전립선,55-59세,538,19.3
2010,남녀전체,14. C61,전립선,60-64세,1077,49.2
2010,남녀전체,14. C61,전립선,65-69세,1900,99.8
2010,남녀전체,14. C61,전립선,70-74세,1974,128.4
2010,남녀전체,14. C61,전립선,75-79세,1402,140.3
2010,남녀전체,14. C61,전립선,80-84세,610,110.2
2010,남녀전체,14. C61,전립선,85세이상,345,97.5
2010,남녀전체,14. C61,전립선,연령전체,8202,16.4
2010,남자,14. C61,전립선,00-04세,1,0.1
2010,남자,14. C61,전립선,05-09세,0,
2010,남자,14. C61,전립선,10-14세,0,
2010,남자,14. C61,전립선,15-19세,0,
2010,남자,14. C61,전립선,20-24세,1,0.1
2010,남자,14. C61,전립선,25-29세,1,0.1
2010,남자,14. C61,전립선,30-34세,3,0.2
2010,남자,14. C61,전립선,35-39세,2,0.1
2010,남자,14. C61,전립선,40-44세,22,1.0
2010,남자,14. C61,전립선,45-49세,71,3.2
2010,남자,14. C61,전립선,50-54세,255,12.8
2010,남자,14. C61,전립선,55-59세,538,38.9
2010,남자,14. C61,전립선,60-64세,1077,100.7
2010,남자,14. C61,전립선,65-69세,1900,216.5
2010,남자,14. C61,전립선,70-74세,1974,300.3
2010,남자,14. C61,전립선,75-79세,1402,378.4
2010,남자,14. C61,전립선,80-84세,610,357.8
2010,남자,14. C61,전립선,85세이상,345,379.5
2010,남자,14. C61,전립선,연령전체,8202,32.8
2010,여자,14. C61,전립선,00-04세,0,
2010,여자,14. C61,전립선,05-09세,0,
2010,여자,14. C61,전립선,10-14세,0,
2010,여자,14. C61,전립선,15-19세,0,
2010,여자,14. C61,전립선,20-24세,0,
2010,여자,14. C61,전립선,25-29세,0,
2010,여자,14. C61,전립선,30-34세,0,
2010,여자,14. C61,전립선,35-39세,0,
2010,여자,14. C61,전립선,40-44세,0,
2010,여자,14. C61,전립선,45-49세,0,
2010,여자,14. C61,전립선,50-54세,0,
2010,여자,14. C61,전립선,55-59세,0,
2010,여자,14. C61,전립선,60-64세,0,
2010,여자,14. C61,전립선,65-69세,0,
2010,여자,14. C61,전립선,70-74세,0,
2010,여자,14. C61,전립선,75-79세,0,
2010,여자,14. C61,전립선,80-84세,0,
2010,여자,14. C61,전립선,85세이상,0,
2010,여자,14. C61,전립선,연령전체,0,
2011,남녀전체,14. C61,전립선,00-04세,0,
2011,남녀전체,14. C61,전립선,05-09세,0,
2011,남녀전체,14. C61,전립선,10-14세,0,
2011,남녀전체,14. C61,전립선,15-19세,0,
2011,남녀전체,14. C61,전립선,20-24세,0,
2011,남녀전체,14. C61,전립선,25-29세,2,0.1
2011,남녀전체,14. C61,전립선,30-34세,3,0.1
2011,남녀전체,14. C61,전립선,35-39세,4,0.1
2011,남녀전체,14. C61,전립선,40-44세,23,0.5
2011,남녀전체,14. C61,전립선,45-49세,72,1.7
2011,남녀전체,14. C61,전립선,50-54세,267,6.4
2011,남녀전체,14. C61,전립선,55-59세,625,20.6
2011,남녀전체,14. C61,전립선,60-64세,1299,57.3
2011,남녀전체,14. C61,전립선,65-69세,2017,107.0
2011,남녀전체,14. C61,전립선,70-74세,2224,139.8
2011,남녀전체,14. C61,전립선,75-79세,1625,150.4
2011,남녀전체,14. C61,전립선,80-84세,721,121.8
2011,남녀전체,14. C61,전립선,85세이상,277,73.5
2011,남녀전체,14. C61,전립선,연령전체,9159,18.3
2011,남자,14. C61,전립선,00-04세,0,
2011,남자,14. C61,전립선,05-09세,0,
2011,남자,14. C61,전립선,10-14세,0,
2011,남자,14. C61,전립선,15-19세,0,
2011,남자,14. C61,전립선,20-24세,0,
2011,남자,14. C61,전립선,25-29세,2,0.1
2011,남자,14. C61,전립선,30-34세,3,0.1
2011,남자,14. C61,전립선,35-39세,4,0.2
2011,남자,14. C61,전립선,40-44세,23,1.0
2011,남자,14. C61,전립선,45-49세,72,3.3
2011,남자,14. C61,전립선,50-54세,267,12.8
