업종명,신고일자,업소명,영업소 주소(도로명),영업소 주소(지번)
"피부미용업, 네일미용업",2014-09-12,네일약속(여서점),"전라남도 여수시 여서1로 108, 2층 (여서동)",전라남도 여수시 여서동 224-7 
"피부미용업, 네일미용업",2015-10-13,뷰티공감[共感] So...Young,"전라남도 여수시 시청로 84, 16동 105호 (선원동, 금호아파트 상가)",전라남도 여수시 선원동 53 
"피부미용업, 네일미용업",2016-06-17,네일온,전라남도 여수시 여서동6길 1 (여서동),전라남도 여수시 여서동 375 
"피부미용업, 네일미용업",2016-08-23,미네일,전라남도 여수시 충무로 55 (충무동),전라남도 여수시 충무동 524-2 
"피부미용업, 네일미용업",2019-07-17,네일바름,"전라남도 여수시 선소로 125, 1층 (학동)",전라남도 여수시 학동 27-23 
"피부미용업, 네일미용업",2020-06-17,위드진(with JIN),전라남도 여수시 웅남1길 14-21 (웅천동),전라남도 여수시 웅천동 1657-3 
"피부미용업, 네일미용업",2020-06-25,네일보니,전라남도 여수시 신기남2길 10 (신기동),전라남도 여수시 신기동 105-9 
"피부미용업, 네일미용업",2020-09-11,디얼(Dear.)미모,"전라남도 여수시 흥국로 90, 1층 (신기동)",전라남도 여수시 신기동 71-1 
"피부미용업, 네일미용업",2020-03-04,네일고고,"전라남도 여수시 박람회길 70, 상가1동 1층 C112호 (덕충동, 여수엑스포시티프라디움1단지)",전라남도 여수시 덕충동 2033 여수엑스포시티프라디움1단지 
"피부미용업, 네일미용업",2021-01-15,블라썸네일스킨,"전라남도 여수시 국동4길 24, 1층 (국동)",전라남도 여수시 국동 705-1 
"피부미용업, 네일미용업",2021-05-31,네일이 솔솔,"전라남도 여수시 무선중앙로 92, 1층 (선원동)",전라남도 여수시 선원동 1249-6 
"피부미용업, 네일미용업",2022-04-29,언니뷰티,"전라남도 여수시 학동1길 26-1, 2층 (학동)",전라남도 여수시 학동 40-11 
"피부미용업, 네일미용업",2022-05-24,채채뷰티,"전라남도 여수시 장성4길 41, 1층 (안산동)",전라남도 여수시 안산동 726-1 
"피부미용업, 네일미용업",2022-10-04,쁨,"전라남도 여수시 무선중앙로 75-1, 1층 (선원동)",전라남도 여수시 선원동 1247-11 
"피부미용업, 네일미용업",2022-10-26,"오늘도,네일","전라남도 여수시 신기남1길 20, 1층 (신기동)",전라남도 여수시 신기동 114-9 
"피부미용업, 네일미용업",2023-01-12,스무살에 머물다,"전라남도 여수시 신기남3길 23, 2층 (신기동)",전라남도 여수시 신기동 107-9 
"피부미용업, 네일미용업",2023-02-20,언덕위 네일,"전라남도 여수시 봉강서2길 11-1, 2층 (봉강동)",전라남도 여수시 봉강동 575-11 
"피부미용업, 네일미용업",2023-04-17,바르네일,"전라남도 여수시 웅천남8로 24, 104동 1층 152호 (웅천동, 포레나 여수 웅천 1단지)",전라남도 여수시 웅천동 1888-1 포레나 여수 웅천 1단지 
화장ㆍ분장 미용업,2017-04-26,효민 Makeup,"전라남도 여수시 웅천중앙로 8, 상가동 201호 (웅천동, 웅천지웰)",전라남도 여수시 웅천동 1687 웅천지웰 
화장ㆍ분장 미용업,2017-08-16,청담브라이드,전라남도 여수시 웅남3길 7 (웅천동),전라남도 여수시 웅천동 1714-6 
화장ㆍ분장 미용업,2017-08-22,아뜰리에 메이크업,전라남도 여수시 대통2길 57 (화장동),전라남도 여수시 화장동 852-5 
화장ㆍ분장 미용업,2017-10-26,글루,전라남도 여수시 선원3길 10-10 (선원동),전라남도 여수시 선원동 150-26 
화장ㆍ분장 미용업,2017-12-18,eye need,"전라남도 여수시 예울마루로 37-15, MC타워 (웅천동)",전라남도 여수시 웅천동 1696-2 MC타워 
화장ㆍ분장 미용업,2018-01-24,The.J,전라남도 여수시 신기남2길 15 (신기동),전라남도 여수시 신기동 114-1 
화장ㆍ분장 미용업,2019-02-14,새김샵,"전라남도 여수시 시청서1길 8-9, 1층 (학동)",전라남도 여수시 학동 103-1 
화장ㆍ분장 미용업,2019-03-28,여수더나인뷰티샵&블링블링속눈썹,"전라남도 여수시 통제영2길 12-1, 2층 (교동)",전라남도 여수시 교동 283 
화장ㆍ분장 미용업,2019-09-24,희브로우,"전라남도 여수시 장성1길 37, 상가동 101호 (안산동, 여수장성우미린아파트)",전라남도 여수시 안산동 727 여수장성우미린아파트 
화장ㆍ분장 미용업,2020-03-18,도도속눈썹(DoDo속눈썹),전라남도 여수시 웅천4길 13 (웅천동),전라남도 여수시 웅천동 1787-6 
화장ㆍ분장 미용업,2020-05-19,라뷰티,전라남도 여수시 신기남3길 28-14 (신기동),전라남도 여수시 신기동 63-17 
화장ㆍ분장 미용업,2020-11-05,에비뉴 메이크업,"전라남도 여수시 소호로 614, 2층 (학동)",전라남도 여수시 학동 200-1 
화장ㆍ분장 미용업,2021-05-17,반해뷰티,"전라남도 여수시 화산2길 3-11, 1층 (화장동)",전라남도 여수시 화장동 733-15 
화장ㆍ분장 미용업,2021-02-02,빛나다뷰티,"전라남도 여수시 예울마루로 43, 2층 (웅천동)",전라남도 여수시 웅천동 1695-1 
화장ㆍ분장 미용업,2021-08-30,핑크눈썹,"전라남도 여수시 여서1로 87, 1층 (여서동)",전라남도 여수시 여서동 220-5 
화장ㆍ분장 미용업,2021-10-12,원래쉬뷰티끄,"전라남도 여수시 중앙로 68-1, 2층 (중앙동)",전라남도 여수시 중앙동 783 
화장ㆍ분장 미용업,2021-10-26,어여쁘다,"전라남도 여수시 문수북3길 34-1, 1층 (오림동)",전라남도 여수시 오림동 401-1 
화장ㆍ분장 미용업,2021-12-09,아룸뷰티,"전라남도 여수시 신기남1길 26-1, 1층 (신기동)",전라남도 여수시 신기동 112-7 
화장ㆍ분장 미용업,2022-02-16,김언니 속눈썹,전라남도 여수시 여문1로 26 (여서동),전라남도 여수시 여서동 371-5 
화장ㆍ분장 미용업,2022-02-23,토끼눈썹,"전라남도 여수시 선소로 139-1, 1층 (학동)",전라남도 여수시 학동 17-39 
화장ㆍ분장 미용업,2022-03-14,미썹,전라남도 여수시 돌산읍 강남3길 17,전라남도 여수시 돌산읍 우두리 1082-1 
화장ㆍ분장 미용업,2022-03-18,로열패밀리,전라남도 여수시 망마로 71 (신기동),전라남도 여수시 신기동 116-7 
화장ㆍ분장 미용업,2022-04-14,아이뷰,"전라남도 여수시 소호4길 15, 금호아파트 상가1동 지2층 7호 (소호동)",전라남도 여수시 소호동 353 금호아파트 
화장ㆍ분장 미용업,2022-07-26,MOLVI (몰비),전라남도 여수시 장성3길 34 (안산동),전라남도 여수시 안산동 729-9 
화장ㆍ분장 미용업,2022-09-22,eye bbu(아이뿌),"전라남도 여수시 덕충안길 94, 여수 코아루 오션파크 126호 (덕충동)",전라남도 여수시 덕충동 2037-2 여수 코아루 오션파크 
화장ㆍ분장 미용업,2023-01-09,프리스틴(pristine),"전라남도 여수시 웅천남4로 17, 포레나 여수 웅천 디 아일랜드 2층 243호 (웅천동)",전라남도 여수시 웅천동 1875-1 포레나 여수 웅천 디 아일랜드 
화장ㆍ분장 미용업,2023-01-20,쪼뷰티,"전라남도 여수시 웅천3길 12-14, 1층 (웅천동)",전라남도 여수시 웅천동 1789-7 
화장ㆍ분장 미용업,2023-08-02,니어스 아이래쉬,"전라남도 여수시 웅남1길 13-4, 1층 (웅천동)",전라남도 여수시 웅천동 1669-1 
"일반미용업, 화장ㆍ분장 미용업",1981-02-06,옥수 헤어모드,전라남도 여수시 학동서4길 58 (학동),전라남도 여수시 학동 274 
"일반미용업, 화장ㆍ분장 미용업",2014-05-22,살롱드 최하연,전라남도 여수시 소라면 덕양로 97,전라남도 여수시 소라면 죽림리 1099 
"일반미용업, 화장ㆍ분장 미용업",2018-05-18,민정헤어,"전라남도 여수시 미평로 82, 미평빌딩 107호 (미평동)",전라남도 여수시 미평동 287-1 미평빌딩 
"일반미용업, 화장ㆍ분장 미용업",2019-12-17,마이린 헤어,전라남도 여수시 신기남3길 19 (신기동),전라남도 여수시 신기동 106-1 
"일반미용업, 화장ㆍ분장 미용업",2022-09-14,메익스 맨,"전라남도 여수시 웅천로 350, 1층 (웅천동)",전라남도 여수시 웅천동 1810-3 
"피부미용업, 화장ㆍ분장 미용업",2018-04-30,한승희 뷰티,"전라남도 여수시 여천체육공원길 23, 111동 1층 2호 (시전동, 우미타운)",전라남도 여수시 시전동 243 우미타운 
"피부미용업, 화장ㆍ분장 미용업",2019-03-07,뷰티라인,"전라남도 여수시 신기남2길 11, 1층 (신기동)",전라남도 여수시 신기동 115-1 
"피부미용업, 화장ㆍ분장 미용업",2019-03-19,뷰티앤수,"전라남도 여수시 여문2로 54-14, 상가동 1층 102호 (문수동, 문수코아루수아파트)",전라남도 여수시 문수동 787 문수코아루수아파트 
"피부미용업, 화장ㆍ분장 미용업",2019-03-26,뷰티바이슈,"전라남도 여수시 화산로 82, 2층 (화장동)",전라남도 여수시 화장동 737-11 
"피부미용업, 화장ㆍ분장 미용업",2019-12-06,여수인생눈썹뷰티,"전라남도 여수시 교동시장3길 15-2, 2층 (교동)",전라남도 여수시 교동 622-41 
"피부미용업, 화장ㆍ분장 미용업",2020-12-10,매끌에,"전라남도 여수시 여문2로 63, 부영아파트 913동 2층 206호 (문수동)",전라남도 여수시 문수동 450-1 부영9차아파트 
"피부미용업, 화장ㆍ분장 미용업",2021-01-07,예플라이,"전라남도 여수시 웅남1길 20-24, 1층 (웅천동)",전라남도 여수시 웅천동 1657-18 
"피부미용업, 화장ㆍ분장 미용업",2022-04-18,아름다울 태,"전라남도 여수시 화산1길 20-8, 1층 (화장동)",전라남도 여수시 화장동 734-13 
"피부미용업, 화장ㆍ분장 미용업",2022-05-31,뷰티민,"전라남도 여수시 선소로 63, 2층 (학동)",전라남도 여수시 학동 85-30 
"피부미용업, 화장ㆍ분장 미용업",2022-06-27,시샘달,"전라남도 여수시 학동북4길 8-15, 1층 101호 (학동)",전라남도 여수시 학동 3-18 
"피부미용업, 화장ㆍ분장 미용업",2022-10-20,뷰티나속눈썹,"전라남도 여수시 흥국상가길 13, 2층 (신기동)",전라남도 여수시 신기동 108-8 
"피부미용업, 화장ㆍ분장 미용업",2023-03-07,B&S,"전라남도 여수시 문수3길 9-4, 1층 (문수동)",전라남도 여수시 문수동 150-5 
"피부미용업, 화장ㆍ분장 미용업",2023-06-26,뉴니스트,"전라남도 여수시 무선로 50, 2층 211호 (학동, 신동아파밀리에아파트)",전라남도 여수시 학동 54 신동아파밀리에아파트 
"네일미용업, 화장ㆍ분장 미용업",2014-08-28,M뷰티샵,전라남도 여수시 신기남1길 30-5 (신기동),전라남도 여수시 신기동 111-5 
"네일미용업, 화장ㆍ분장 미용업",2015-12-08,J네일,"전라남도 여수시 통제영4길 6-2, 2층 (중앙동)",전라남도 여수시 중앙동 749 
"네일미용업, 화장ㆍ분장 미용업",2018-02-21,매력적인 뷰티,"전라남도 여수시 웅천중앙로 95, 3층 (웅천동)",전라남도 여수시 웅천동 1711-3 
"네일미용업, 화장ㆍ분장 미용업",2018-03-19,지오뷰티,"전라남도 여수시 구봉산길 2, 1층 (국동)",전라남도 여수시 국동 647-5 
"네일미용업, 화장ㆍ분장 미용업",2019-03-11,그녀의 네일,"전라남도 여수시 신기남2길 26-1, 1층 (신기동)",전라남도 여수시 신기동 107-15 
"네일미용업, 화장ㆍ분장 미용업",2019-04-29,손톱달,"전라남도 여수시 신기남4길 29, 1층 (신기동)",전라남도 여수시 신기동 60-1 
"네일미용업, 화장ㆍ분장 미용업",2019-10-30,라임,"전라남도 여수시 봉계대곡길 23, 103호 (봉계동)",전라남도 여수시 봉계동 32-32 
"네일미용업, 화장ㆍ분장 미용업",2020-03-04,라네일,전라남도 여수시 여문2로 150 (문수동),전라남도 여수시 문수동 183-7 
"네일미용업, 화장ㆍ분장 미용업",2020-01-08,우쥬 (Would U),"전라남도 여수시 새터로 45-1, 1층 (신기동)",전라남도 여수시 신기동 74-9 
"네일미용업, 화장ㆍ분장 미용업",2020-11-04,"다시, 네일","전라남도 여수시 선소로 62, 부영3차 상가 4동 1층 4호 (신기동)",전라남도 여수시 신기동 139 부영3차 상가 
"네일미용업, 화장ㆍ분장 미용업",2020-07-09,도희로운,"전라남도 여수시 신기북1길 5, 2층 (신기동)",전라남도 여수시 신기동 55-10 
"네일미용업, 화장ㆍ분장 미용업",2021-03-09,네일달달,"전라남도 여수시 박람회길 23-12, 1층 (덕충동)",전라남도 여수시 덕충동 2048-6 
"네일미용업, 화장ㆍ분장 미용업",2021-07-21,온드뷰티,"전라남도 여수시 웅남4길 46, 1층 (웅천동)",전라남도 여수시 웅천동 1708-1 
"네일미용업, 화장ㆍ분장 미용업",2022-07-01,설빈화안,전라남도 여수시 통제영1길 3-1 (충무동),전라남도 여수시 충무동 624-5 
"네일미용업, 화장ㆍ분장 미용업",2022-12-15,네일?네일!,"전라남도 여수시 신기북7길 27, 1층 (신기동)",전라남도 여수시 신기동 13-8 
"네일미용업, 화장ㆍ분장 미용업",2022-12-15,우아담,"전라남도 여수시 웅천로 83, 1층 1318호 (웅천동)",전라남도 여수시 웅천동 1869-1 
"네일미용업, 화장ㆍ분장 미용업",2023-04-17,모브네일,"전라남도 여수시 허문정1길 51-1, 1층 (문수동)",전라남도 여수시 문수동 721-8 
"일반미용업, 피부미용업, 화장ㆍ분장 미용업",2010-07-15,보떼메이크업,전라남도 여수시 신기남4길 32 (신기동),전라남도 여수시 신기동 64-12 
"일반미용업, 네일미용업, 화장ㆍ분장 미용업",2016-09-01,봉미리 메르시,전라남도 여수시 시청동3길 37 (학동),전라남도 여수시 학동 182-1 
"일반미용업, 네일미용업, 화장ㆍ분장 미용업",2022-08-02,나연#에꽃히다,전라남도 여수시 웅천3길 4-6 (웅천동),전라남도 여수시 웅천동 1794-3 
"일반미용업, 네일미용업, 화장ㆍ분장 미용업",2022-10-12,지우헤어,"전라남도 여수시 문수로 155, 1층 (문수동)",전라남도 여수시 문수동 81-13 
"일반미용업, 네일미용업, 화장ㆍ분장 미용업",2022-11-03,하은네일,"전라남도 여수시 선소로 88, 2층 (신기동)",전라남도 여수시 신기동 108-9 
"일반미용업, 네일미용업, 화장ㆍ분장 미용업",2022-11-08,윤슬헤어#,"전라남도 여수시 소라면 죽림중앙로 29-31, 1층",전라남도 여수시 소라면 죽림리 1162-3 
"일반미용업, 네일미용업, 화장ㆍ분장 미용업",2023-03-30,예뿌잔아,"전라남도 여수시 미평로 43, 1층 5호 (미평동)",전라남도 여수시 미평동 451-1 
"일반미용업, 네일미용업, 화장ㆍ분장 미용업",2023-04-24,아르율헤어디자인,"전라남도 여수시 소호8길 16, 2층 (소호동)",전라남도 여수시 소호동 431-6 
