관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,광산구 우산동 1594-3,광산구 사암로172번길 45,1,200만,360도,30일,2024,35.159388,126.8107,2024-06-30
광주광역시 사회재난과,광산구 신창동 1179-3,광산구 왕버들로322번길 7,1,200만,360도,30일,2022,35.19405,126.843483,2024-06-30
광주광역시 사회재난과,광산구 신창동 1179-3,광산구 왕버들로322번길 7,2,200만,360도,30일,2024,35.19405,126.843483,2024-06-30
광주광역시 사회재난과,광산구 송정동 875-26,광산구 송정로 50,1,200만,360도,30일,2014,35.13481,126.79615,2024-06-30
광주광역시 사회재난과,광산구 송정동 875-26,광산구 송정로 50,2,200만,360도,30일,2024,35.13481,126.79615,2024-06-30
광주광역시 사회재난과,광산구 송정동 875-26,광산구 송정로 50,1,200만,360도,30일,2024,35.13481,126.79615,2024-06-30
광주광역시 사회재난과,광산구 월계동 809-6,광산구 첨단내촌로57번길 23,2,200만,360도,30일,2023,35.211418,126.836033,2024-06-30
광주광역시 사회재난과,광산구 월계동 809-6,광산구 첨단내촌로57번길 23,2,200만,360도,30일,2024,35.211418,126.836033,2024-06-30
광주광역시 사회재난과,광산구 신창동 1145,광산구 신창로162번길 10,1,200만,360도,30일,2014,35.197556,126.841406,2024-06-30
광주광역시 사회재난과,광산구 신창동 1145,광산구 신창로162번길 10,2,200만,360도,30일,2020,35.197556,126.841406,2024-06-30
광주광역시 사회재난과,광산구 신창동 1145,광산구 신창로162번길 10,1,200만,360도,30일,2022,35.197556,126.841406,2024-06-30
광주광역시 사회재난과,광산구 신창동 1260,,1,200만,360도,30일,2022,35.193693,126.837264,2024-06-30
광주광역시 사회재난과,광산구 신창동 1260,,1,200만,360도,30일,2023,35.193693,126.837264,2024-06-30
광주광역시 사회재난과,광산구 신창동 1259,광산구 신창로105번길 9,1,200만,360도,30일,2021,35.194096,126.836335,2024-06-30
광주광역시 사회재난과,광산구 신창동 1259,광산구 신창로105번길 9,1,200만,360도,30일,2024,35.194096,126.836335,2024-06-30
광주광역시 사회재난과,광산구 신창동 1262,광산구 신창로105번길 23-17,1,200만,360도,30일,2013,35.193811,126.835902,2024-06-30
광주광역시 사회재난과,광산구 신창동 1262,광산구 신창로105번길 23-17,1,200만,360도,30일,2022,35.193811,126.835902,2024-06-30
광주광역시 사회재난과,광산구 신창동 1262,광산구 신창로105번길 23-17,1,200만,360도,30일,2024,35.193035,126.835095,2024-06-30
광주광역시 사회재난과,광산구 신창동 652-5,광산구 왕버들로322번길 26,1,200만,360도,30일,2022,35.192313,126.842867,2024-06-30
광주광역시 사회재난과,광산구 신창동 652-5,광산구 왕버들로322번길 26,1,200만,360도,30일,2023,35.192313,126.842867,2024-06-30
광주광역시 사회재난과,광산구 신창동 652-5,광산구 왕버들로322번길 26,1,200만,360도,30일,2024,35.192313,126.842867,2024-06-30
광주광역시 사회재난과,광산구 쌍암동 653-1,광산구 첨단중앙로182번길 39,1,200만,360도,30일,2022,35.222266,126.841545,2024-06-30
광주광역시 사회재난과,광산구 쌍암동 653-1,광산구 첨단중앙로182번길 39,1,200만,360도,30일,2024,35.222266,126.841545,2024-06-30
광주광역시 사회재난과,광산구 쌍암동 653-1,광산구 첨단중앙로182번길 39,2,200만,360도,30일,2014,35.22383,126.845113,2024-06-30
광주광역시 사회재난과,광산구 옥동 633,광산구 평동로 741,2,200만,360도,30일,2022,35.126032,126.755863,2024-06-30
광주광역시 사회재난과,광산구 우산동 1066-4,,2,200만,360도,30일,2022,35.152409,126.81463,2024-06-30
광주광역시 사회재난과,광산구 우산동 1572-3,광산구 월곡산정로 50,1,200만,360도,30일,2022,35.165141,126.808379,2024-06-30
광주광역시 사회재난과,광산구 우산동 1572-3,광산구 월곡산정로 50,1,200만,360도,30일,2023,35.165141,126.808379,2024-06-30
광주광역시 사회재난과,광산구 우산동 1572-4,광산구 사암로 229,1,200만,360도,30일,2022,35.164702,126.808172,2024-06-30
광주광역시 사회재난과,광산구 우산동 1572-4,광산구 사암로 229,2,200만,360도,30일,2023,35.164702,126.808172,2024-06-30
광주광역시 사회재난과,광산구 우산동 1572-4,광산구 사암로 229,1,200만,360도,30일,2024,35.164514,126.808234,2024-06-30
광주광역시 사회재난과,광산구 우산동 1572-4,광산구 사암로 229,1,200만,360도,30일,2024,35.165005,126.807354,2024-06-30
광주광역시 사회재난과,광산구 우산동 1590-1,광산구 우산로95번길 57-12,2,200만,360도,30일,2024,35.159117,126.810797,2024-06-30
광주광역시 사회재난과,광산구 우산동 1593-1,광산구 사암로158번길 49,1,200만,360도,30일,2013,35.158229,126.811024,2024-06-30
광주광역시 사회재난과,광산구 우산동 1593-1,광산구 사암로158번길 49,1,200만,360도,30일,2022,35.158229,126.811024,2024-06-30
광주광역시 사회재난과,광산구 우산동 1593-1,광산구 사암로158번길 49,1,200만,360도,30일,2023,35.158279,126.809188,2024-06-30
광주광역시 사회재난과,광산구 우산동 1602-1,광산구 우산로 35,2,200만,360도,30일,2022,35.159048,126.804534,2024-06-30
광주광역시 사회재난과,광산구 우산동 1602-1,광산구 우산로 35,2,200만,360도,30일,2022,35.159465,126.804593,2024-06-30
광주광역시 사회재난과,광산구 운남동 517-13,광산구 목련로 192-6,1,200만,360도,30일,2014,35.171415,126.819535,2024-06-30
광주광역시 사회재난과,광산구 운남동 517-13,광산구 목련로 192-6,1,200만,360도,30일,2024,35.171415,126.819535,2024-06-30
광주광역시 사회재난과,광산구 운남동 517-13,광산구 목련로 192-6,1,200만,360도,30일,2024,35.171415,126.819535,2024-06-30
광주광역시 사회재난과,광산구 운남동 524-6,광산구 목련로219번길 104,2,200만,360도,30일,2014,35.17637,126.824483,2024-06-30
광주광역시 사회재난과,서구 광천동 10-37,서구 죽봉대로120번길 10-9,2,200만,360도,30일,2022,35.163373,126.88523,2024-06-30
광주광역시 사회재난과,서구 광천동 10-37,서구 죽봉대로120번길 10-9,1,200만,360도,30일,2023,35.163373,126.88523,2024-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2022,35.176272,126.819195,2024-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2023,35.176272,126.819195,2024-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2024,35.176272,126.819195,2024-06-30
광주광역시 사회재난과,광산구 운남동 777-4,광산구 목련로 307-5,2,200만,360도,30일,2024,35.176647,126.828425,2024-06-30
광주광역시 사회재난과,광산구 운남동 781-3,광산구 임방울대로165번길 60,2,200만,360도,30일,2022,35.176957,126.814658,2024-06-30
광주광역시 사회재난과,광산구 운남동 794-5,광산구 목련로153번길 20,1,200만,360도,30일,2009,35.172788,126.814699,2024-06-30
광주광역시 사회재난과,광산구 운남동 794-5,광산구 목련로153번길 20,1,200만,360도,30일,2017,35.172788,126.814699,2024-06-30
광주광역시 사회재난과,광산구 운남동 794-5,광산구 목련로153번길 20,1,200만,360도,30일,2019,35.172788,126.814699,2024-06-30
광주광역시 사회재난과,광산구 월계동 758-1,광산구 임방울대로 727-20,1,200만,360도,30일,2022,35.220247,126.837979,2024-06-30
광주광역시 사회재난과,광산구 월계동 758-1,광산구 임방울대로 727-20,1,200만,360도,30일,2024,35.220247,126.837979,2024-06-30
광주광역시 사회재난과,광산구 월계동 756-8,광산구 첨단중앙로181번길 70,1,200만,360도,30일,2017,35.219304,126.834258,2024-06-30
광주광역시 사회재난과,광산구 월계동 756-8,광산구 첨단중앙로181번길 70,1,200만,360도,30일,2024,35.219304,126.834258,2024-06-30
광주광역시 사회재난과,광산구 월계동 757-2,광산구 첨단과기로 104,2,200만,360도,30일,2022,35.223543,126.837796,2024-06-30
광주광역시 사회재난과,광산구 월계동 758-1,광산구 임방울대로 727-20,1,200만,360도,30일,2017,35.219683,126.836998,2024-06-30
광주광역시 사회재난과,광산구 월계동 758-1,광산구 임방울대로 727-20,1,200만,360도,30일,2023,35.219683,126.836998,2024-06-30
광주광역시 사회재난과,광산구 월계동 760-1,광산구 임방울대로 673-12,2,200만,360도,30일,2024,35.218611,126.833386,2024-06-30
광주광역시 사회재난과,광산구 월계동 763-4,광산구 첨단내촌로 83,2,200만,360도,30일,2022,35.213982,126.835303,2024-06-30
광주광역시 사회재난과,광산구 월계동 763-4,광산구 첨단내촌로 83,1,200만,360도,30일,2013,35.21283,126.835097,2024-06-30
광주광역시 사회재난과,광산구 월계동 763-4,광산구 첨단내촌로 83,1,200만,360도,30일,2021,35.21283,126.835097,2024-06-30
광주광역시 사회재난과,광산구 월계동 847-1,광산구 산월로9번길 36,2,200만,360도,30일,2024,35.21075,126.838452,2024-06-30
광주광역시 사회재난과,광산구 월계동 848-1,광산구 산월로21번길 26,1,200만,360도,30일,2014,35.20968,126.841612,2024-06-30
광주광역시 사회재난과,광산구 월계동 848-1,광산구 산월로21번길 26,1,200만,360도,30일,2024,35.20968,126.841612,2024-06-30
광주광역시 사회재난과,광산구 월곡동 681-6,광산구 사암로340번길 19,1,200만,360도,30일,2017,35.174899,126.808967,2024-06-30
광주광역시 사회재난과,광산구 월곡동 681-6,광산구 사암로340번길 19,2,200만,360도,30일,2021,35.174899,126.808967,2024-06-30
광주광역시 사회재난과,광산구 월곡동 685-3,광산구 목련로 123,2,200만,360도,30일,2022,35.172157,126.812427,2024-06-30
광주광역시 사회재난과,광산구 월곡동 503,광산구 산정공원로72번길 9,1,200만,360도,30일,2021,35.173983,126.807093,2024-06-30
광주광역시 사회재난과,광산구 월곡동 503,광산구 산정공원로72번길 9,1,200만,360도,30일,2022,35.173983,126.807093,2024-06-30
광주광역시 사회재난과,광산구 월곡동 520-1,광산구 산정공원로28번길 13-12,2,200만,360도,30일,2022,35.170898,126.806921,2024-06-30
광주광역시 사회재난과,광산구 월곡동 539,광산구 산정공원로 27-5,1,200만,360도,30일,2021,35.16828,126.806098,2024-06-30
광주광역시 사회재난과,광산구 월곡동 539,광산구 산정공원로 27-5,1,200만,360도,30일,2024,35.16828,126.806098,2024-06-30
광주광역시 사회재난과,광산구 월곡동 539,광산구 산정공원로 27-5,1,200만,360도,30일,2022,35.167161,126.814544,2024-06-30
광주광역시 사회재난과,광산구 월곡동 539,광산구 산정공원로 27-5,1,200만,360도,30일,2023,35.167161,126.814544,2024-06-30
광주광역시 사회재난과,광산구 월곡동 587,광산구 월곡반월로16번길 25-14,1,200만,360도,30일,2013,35.167585,126.814626,2024-06-30
광주광역시 사회재난과,광산구 월곡동 587,광산구 월곡반월로16번길 25-14,1,200만,360도,30일,2022,35.167585,126.814626,2024-06-30
광주광역시 사회재난과,광산구 월곡동 587,광산구 월곡반월로16번길 25-14,1,200만,360도,30일,2013,35.166824,126.815489,2024-06-30
광주광역시 사회재난과,광산구 월곡동 587,광산구 월곡반월로16번길 25-14,1,200만,360도,30일,2022,35.166824,126.815489,2024-06-30
광주광역시 사회재난과,광산구 월곡동 587,광산구 월곡반월로16번길 25-14,1,200만,360도,30일,2024,35.166824,126.815489,2024-06-30
광주광역시 사회재난과,광산구 월곡동 608-1,광산구 월곡중앙로1번길 8-16,1,200만,360도,30일,2021,35.167275,126.810524,2024-06-30
광주광역시 사회재난과,광산구 월곡동 608-1,광산구 월곡중앙로1번길 8-16,1,200만,360도,30일,2024,35.167275,126.810524,2024-06-30
광주광역시 사회재난과,광산구 월곡동 681-6,광산구 사암로340번길 19,2,200만,360도,30일,2014,35.175126,126.809907,2024-06-30
광주광역시 사회재난과,광산구 임곡동 485-2,,1,200만,360도,30일,2013,35.219485,126.745399,2024-06-30
광주광역시 사회재난과,광산구 임곡동 485-2,,1,200만,360도,30일,2020,35.219485,126.745399,2024-06-30
광주광역시 사회재난과,광산구 흑석동 604,광산구 하남대로 155,1,200만,360도,30일,2022,35.180383,126.810595,2024-06-30
광주광역시 사회재난과,광산구 흑석동 604,광산구 하남대로 155,1,200만,360도,30일,2023,35.180383,126.810595,2024-06-30
광주광역시 사회재난과,광산구 흑석동 604,광산구 하남대로 155,1,200만,360도,30일,2024,35.180383,126.810595,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1042,광산구 풍영로 313,1,200만,360도,30일,2021,35.198911,126.815177,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1042,광산구 풍영로 313,1,200만,360도,30일,2022,35.198911,126.815177,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1048,,2,200만,360도,30일,2014,35.197851,126.814333,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1112,광산구 풍영로 312,1,200만,360도,30일,2022,35.198828,126.815625,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1112,광산구 풍영로 312,1,200만,360도,30일,2023,35.198828,126.815625,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1168,,1,200만,360도,30일,2014,35.193871,126.816452,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1168,,1,200만,360도,30일,2024,35.193871,126.816452,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1308,광산구 장덕로 34-1,1,200만,360도,30일,2013,35.194252,126.812699,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1308,광산구 장덕로 34-1,1,200만,360도,30일,2024,35.194252,126.812699,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1325,,1,200만,360도,30일,2013,35.193549,126.813506,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1325,,1,200만,360도,30일,2022,35.193549,126.813506,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1496,광산구 수등로 27,2,200만,360도,30일,2022,35.185755,126.813822,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1496,광산구 수등로 27,2,200만,360도,30일,2022,35.185755,126.813822,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1681,광산구 장신로82번길 57,1,200만,360도,30일,2022,35.189183,126.820386,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1681,광산구 장신로82번길 57,1,200만,360도,30일,2023,35.189183,126.820386,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1681,광산구 장신로82번길 57,1,200만,360도,30일,2024,35.189183,126.820386,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1681,광산구 장신로82번길 57,1,200만,360도,30일,2022,35.187399,126.820268,2024-06-30
광주광역시 사회재난과,광산구 장덕동 1681,광산구 장신로82번길 57,1,200만,360도,30일,2023,35.187399,126.820268,2024-06-30
