기준년도,지역교육청명,학교명,학교급명,설립구분명,제외여부,제외사유,학년명,성별명,심폐지구력-왕복오래달리기평균값(회),심폐지구력-오래달리기걷기평균값(초),심폐지구력-스텝검사평균값(PEI),유연성-앉아윗몸앞으로굽히기평균값(cm),유연성-종합유연성평균(점),근력·근지구력-(무릎대고)팔굽혀펴기평균값(회),근력·근지구력-윗몸말아올리기평균값(회),근력·근지구력-악력평균값kg,순발력-50m달리기평균값(초),순발력-제자리멀리뛰기평균값(cm),비만-BMI평균값(kg/㎡),비만-체지방률평균값(%fat),1등급(80~100점)인원수(명),1등급(80~100점)비율(%),2등급(60~79점)인원수(명),2등급(60~79점)비율(%),3등급(40~59점)인원수(명),3등급(40~59점)비율(%),4등급(20~39점)인원수(명),4등급(20~39점)비율(%),5등급(0~19점)인원수(명),5등급(0~19점)비율(%),검사인원수(명)
2019,경기도광명교육지원청,가림중학교,,공립,N,,2학년,여자,29.3,,,15.9,,,49.4,,9.4,,20.2,,28,21.1,65,48.9,28,21.1,11,8.3,1,0.8,133
2019,경기도광명교육지원청,가림중학교,,공립,N,,1학년,남자,35.4,,,7,,,97,23,9.4,,21.9,28.9,9,7,38,29.5,56,43.4,23,17.8,3,2.3,129
2019,경기도광명교육지원청,가림중학교,,공립,N,,1학년,여자,23,,,13.7,,45,56.3,21.6,10.3,127.5,21.1,,3,3.4,35,39.3,38,42.7,12,13.5,1,1.1,89
2019,경기도광명교육지원청,가림중학교,,공립,N,,2학년,남자,55.6,9.28,,9.8,,20,104.2,34.5,7.6,,20.8,,48,36.4,46,34.8,23,17.4,12,9.1,3,2.3,132
2019,경기도광명교육지원청,가림중학교,,공립,N,,3학년,남자,55.2,7.04,,13.8,,40,108.9,45.6,7.6,224,21.7,,33,29.2,48,42.5,25,22.1,5,4.4,2,1.8,113
2019,경기도광명교육지원청,가림중학교,,공립,N,,3학년,여자,35.2,,,20.4,,,55.4,24.7,9,,20.5,,53,41.4,50,39.1,22,17.2,2,1.6,1,0.8,128
2019,경기도광명교육지원청,가림초등학교,,공립,N,,6학년,여자,,6.02,,14,,,48.5,,10.1,,18.4,,8,16.3,14,28.6,22,44.9,4,8.2,1,2,49
2019,경기도광명교육지원청,가림초등학교,,공립,N,,6학년,남자,,5.26,,6.2,,,80.5,,9.1,,20.3,,5,10.4,28,58.3,8,16.7,7,14.6,0,0,48
2019,경기도광명교육지원청,가림초등학교,,공립,N,,5학년,여자,,5.58,,14.1,,,46,,10.2,,18.7,,2,4.3,23,48.9,21,44.7,1,2.1,0,0,47
2019,경기도광명교육지원청,가림초등학교,,공립,N,,5학년,남자,,5.37,,7.8,,,68.6,,10.1,,19.4,,6,11.8,21,41.2,20,39.2,4,7.8,0,0,51
2019,경기도교육청,경기항공고등학교,,사립,N,,2학년,여자,11,11.42,,13.2,,44,19.4,,10.3,85,19.9,,0,0,0,0,5,62.5,3,37.5,0,0,8
2019,경기도교육청,경기항공고등학교,,사립,N,,1학년,남자,44.7,9.55,,8.4,,45.2,42.9,42.4,8.4,168.5,24.1,,3,4.1,6,8.2,31,42.5,27,37,6,8.2,73
2019,경기도교육청,경기항공고등학교,,사립,N,,3학년,여자,,13.1,,10.9,,,21.9,,12.3,,24.2,,0,0,0,0,4,40,5,50,1,10,10
2019,경기도교육청,경기항공고등학교,,사립,N,,3학년,남자,,11.43,,7.5,,,34.3,,9.6,,23.9,,0,0,1,1.3,22,28.6,43,55.8,11,14.3,77
2019,경기도교육청,경기항공고등학교,,사립,N,,1학년,여자,,10.21,,9,,,24,,7.7,,21.1,,0,0,1,33.3,2,66.7,0,0,0,0,3
2019,경기도교육청,경기항공고등학교,,사립,N,,2학년,남자,73.8,11.03,,7.4,,53.9,37.1,43.2,9.7,230,24.4,,2,3.5,7,12.3,15,26.3,24,42.1,9,15.8,57
2019,경기도광명교육지원청,광남중학교,,공립,N,,3학년,남자,63.4,7.44,,8.4,,,,36.9,8.2,,22.3,,9,4.9,79,43.4,65,35.7,27,14.8,2,1.1,182
2019,경기도광명교육지원청,광남중학교,,공립,N,,2학년,여자,32.9,,,16.1,,,,24.2,9.5,,20.8,,13,8.3,91,58,45,28.7,8,5.1,0,0,157
2019,경기도광명교육지원청,광남중학교,,공립,N,,2학년,남자,53.9,,,8.4,,,110.5,32.2,8.3,250,21.3,,10,5.6,73,41,72,40.4,22,12.4,1,0.6,178
2019,경기도광명교육지원청,광남중학교,,공립,N,,1학년,여자,36.1,,,14.7,,,,23.4,9.9,,20.4,,7,4.8,72,49.7,59,40.7,7,4.8,0,0,145
2019,경기도광명교육지원청,광남중학교,,공립,N,,1학년,남자,49.8,,,6.5,,,,29,8.7,,21,,12,7,49,28.5,88,51.2,22,12.8,1,0.6,172
2019,경기도광명교육지원청,광남중학교,,공립,N,,3학년,여자,37.6,,,13,,,,23.7,10,,21.5,,8,5.3,66,43.7,54,35.8,21,13.9,2,1.3,151
2019,경기도교육청,광명경영회계고등학교,,공립,N,,3학년,여자,30.5,,,18.3,,,,30.4,9.4,,21.6,,5,4.3,39,33.3,59,50.4,14,12,0,0,117
2019,경기도교육청,광명경영회계고등학교,,공립,N,,1학년,남자,52.4,,,11.1,,,,43.7,8.2,190,23.3,,4,3.5,40,35.4,43,38.1,25,22.1,1,0.9,113
2019,경기도교육청,광명경영회계고등학교,,공립,N,,1학년,여자,30.5,,53,15.4,,,40,32.3,10,160.5,23,,1,1.4,29,41.4,33,47.1,7,10,0,0,70
2019,경기도교육청,광명경영회계고등학교,,공립,N,,2학년,남자,61.2,,,11.8,,,,47,7.6,,23.8,,5,6.2,36,44.4,22,27.2,16,19.8,2,2.5,81
2019,경기도교육청,광명경영회계고등학교,,공립,N,,3학년,남자,56.9,,,14.4,,,,43.8,7.4,,22.3,,10,8.1,50,40.3,45,36.3,17,13.7,2,1.6,124
2019,경기도교육청,광명경영회계고등학교,,공립,N,,2학년,여자,30.9,,,15.9,,,,32.6,9.9,,22.5,,2,3.5,22,38.6,26,45.6,7,12.3,0,0,57
2019,경기도교육청,광명고등학교,,공립,N,,1학년,남자,63,,,10.4,,34.7,,,7.5,,22.1,,16,10.4,74,48.1,49,31.8,13,8.4,2,1.3,154
2019,경기도교육청,광명고등학교,,공립,N,,1학년,여자,36.5,,,13.6,,34.4,,,9.5,,20.7,,19,13.9,56,40.9,52,38,10,7.3,0,0,137
2019,경기도교육청,광명고등학교,,공립,N,,2학년,남자,62.1,,,10.5,,36.5,,,7.3,,22.4,,16,8.7,75,41,57,31.1,31,16.9,4,2.2,183
2019,경기도교육청,광명고등학교,,공립,N,,2학년,여자,35.3,,,16.1,,38.2,50,,9.5,141,20.9,,13,8,79,48.5,57,35,13,8,1,0.6,163
2019,경기도교육청,광명고등학교,,공립,N,,3학년,여자,33.3,,,14.7,,34.3,,,9.6,,21.4,,15,7.7,77,39.7,69,35.6,16,8.2,17,8.8,194
2019,경기도교육청,광명고등학교,,공립,N,,3학년,남자,63,,,12.2,,37.6,,,7.3,,22.4,,19,8.7,85,38.8,65,29.7,33,15.1,17,7.8,219
2019,경기도광명교육지원청,광명광덕초등학교,,공립,N,,5학년,남자,70.7,,,8.5,,,51.6,,9.9,,20.8,,2,3.5,16,28.1,31,54.4,8,14,0,0,57
2019,경기도광명교육지원청,광명광덕초등학교,,공립,N,,5학년,여자,56.2,,,12.7,,,44.1,,10.3,,18.2,,0,0,30,44.8,31,46.3,6,9,0,0,67
2019,경기도광명교육지원청,광명광덕초등학교,,공립,N,,6학년,남자,90.1,,,7.5,,,80.1,,9.6,,20.8,,8,12.1,29,43.9,24,36.4,5,7.6,0,0,66
2019,경기도광명교육지원청,광명광덕초등학교,,공립,N,,6학년,여자,76.3,,,13.7,,,47.6,,9.9,,20.2,,10,16.7,21,35,23,38.3,6,10,0,0,60
2019,경기도광명교육지원청,광명광성초등학교,,공립,N,,5학년,남자,71.5,,,3.6,,,,17.8,,151.3,20.6,,4,4.8,20,24.1,34,41,24,28.9,1,1.2,83
2019,경기도광명교육지원청,광명광성초등학교,,공립,N,,5학년,여자,61.4,,,11.8,,,30,17.9,10.9,144.1,18.3,,2,3,30,44.8,29,43.3,6,9,0,0,67
2019,경기도광명교육지원청,광명광성초등학교,,공립,N,,6학년,남자,84.6,,,5,,,,22,,165.8,20.1,,1,1.1,31,35.2,42,47.7,14,15.9,0,0,88
2019,경기도광명교육지원청,광명광성초등학교,,공립,N,,6학년,여자,61.3,,,11.5,,,20,19.2,,140.8,21.5,,3,3.3,25,27.2,44,47.8,20,21.7,0,0,92
2019,경기도광명교육지원청,광명남초등학교,,공립,N,,5학년,남자,71.4,,,4.6,,,,20.2,9.6,120.3,20.8,,1,1.7,24,41.4,21,36.2,9,15.5,3,5.2,58
2019,경기도광명교육지원청,광명남초등학교,,공립,N,,5학년,여자,56,,,10.3,,,,18.3,10.6,,19.5,,1,1.9,21,39.6,22,41.5,7,13.2,2,3.8,53
2019,경기도광명교육지원청,광명남초등학교,,공립,N,,6학년,남자,75.3,,,3.5,,,,22.9,8.7,,20.1,,1,1.6,22,35.5,28,45.2,10,16.1,1,1.6,62
2019,경기도광명교육지원청,광명남초등학교,,공립,N,,6학년,여자,61.2,6.3,,9.9,,,,20.8,9.8,,20.2,,1,1.9,16,30.2,28,52.8,8,15.1,0,0,53
2019,경기도광명교육지원청,광명동초등학교,,공립,N,,5학년,남자,79.3,,,6.1,,,,20.9,10,,20.9,,1,2.4,11,26.2,23,54.8,6,14.3,1,2.4,42
2019,경기도광명교육지원청,광명동초등학교,,공립,N,,5학년,여자,98.2,,,13.1,,,,18,10,,20,,4,9.3,18,41.9,19,44.2,2,4.7,0,0,43
2019,경기도광명교육지원청,광명동초등학교,,공립,N,,6학년,남자,100.5,4.48,,6.3,,,,21.7,9.5,,21.3,,2,3.3,22,36.1,31,50.8,6,9.8,0,0,61
2019,경기도광명교육지원청,광명동초등학교,,공립,N,,6학년,여자,96.3,,,14.2,,,,20.6,9.8,,21.7,,7,17.1,19,46.3,13,31.7,2,4.9,0,0,41
2019,경기도교육청,광명북고등학교,,공립,N,,1학년,남자,,7.9,,11,,,,40.1,,226,22.4,,9,5.4,81,48.5,62,37.1,13,7.8,2,1.2,167
2019,경기도교육청,광명북고등학교,,공립,N,,1학년,여자,37,7.06,,16.9,,,40,26.1,10,166.3,21.5,,12,8.1,83,55.7,45,30.2,9,6,0,0,149
2019,경기도교육청,광명북고등학교,,공립,N,,2학년,남자,,7.23,,10.4,,,,40.7,,237.8,22.7,,7,3.1,90,39.3,97,42.4,30,13.1,5,2.2,229
2019,경기도교육청,광명북고등학교,,공립,N,,2학년,여자,,7.18,,16.6,,,,26.2,,167.9,22,,11,5.4,83,41.1,92,45.5,14,6.9,2,1,202
2019,경기도교육청,광명북고등학교,,공립,N,,3학년,남자,,7.49,,11.3,,,,40,,204.9,23.2,,2,0.9,37,16,127,55,56,24.2,9,3.9,231
2019,경기도교육청,광명북고등학교,,공립,N,,3학년,여자,,7.55,,17.2,,,,25.5,,149.9,22,,6,2.9,63,30.3,107,51.4,30,14.4,2,1,208
2019,경기도광명교육지원청,광명북중학교,,공립,N,,3학년,여자,27.9,,,17.5,,,41.4,,,154.7,21.5,,12,9.4,53,41.4,53,41.4,9,7,1,0.8,128
2019,경기도광명교육지원청,광명북중학교,,공립,N,,3학년,남자,53.9,,,12.2,,,91.3,55,7.8,207.8,21.5,,35,18.4,88,46.3,56,29.5,9,4.7,2,1.1,190
2019,경기도광명교육지원청,광명북중학교,,공립,N,,2학년,여자,29.1,,,17.8,,,52,,,150.5,20.9,,17,12,71,50,42,29.6,10,7,2,1.4,142
2019,경기도광명교육지원청,광명북중학교,,공립,N,,2학년,남자,49.3,,,10.9,,,99.8,,7.2,202.5,21.5,,36,25,63,43.8,29,20.1,13,9,3,2.1,144
2019,경기도광명교육지원청,광명북중학교,,공립,N,,1학년,여자,31.5,,,17.5,,,53.3,,,149.5,20.7,,24,19,61,48.4,33,26.2,8,6.3,0,0,126
2019,경기도광명교육지원청,광명북중학교,,공립,N,,1학년,남자,48.3,,,9.2,,,82.6,19.1,9.5,188.2,21.5,,21,17.8,49,41.5,34,28.8,12,10.2,2,1.7,118
2019,경기도광명교육지원청,광명북초등학교,,공립,N,,5학년,여자,86.4,,56.8,11,,,,16.2,,132.2,19.5,,3,3.2,39,41.9,42,45.2,9,9.7,0,0,93
2019,경기도광명교육지원청,광명북초등학교,,공립,N,,6학년,남자,86.2,,,8.5,,,,20.1,,173.8,20.9,,1,1.1,44,47.3,35,37.6,13,14,0,0,93
2019,경기도광명교육지원청,광명북초등학교,,공립,N,,5학년,남자,90.1,,,3.1,,,23,17.2,10.5,149.4,20.9,,1,1.1,27,28.7,44,46.8,21,22.3,1,1.1,94
2019,경기도광명교육지원청,광명북초등학교,,공립,N,,6학년,여자,68.8,,,14.9,,,21,20.7,9.4,147,19.5,,2,2.8,28,39.4,36,50.7,5,7,0,0,71
2019,경기도광명교육지원청,광명서초등학교,,공립,N,,5학년,남자,76.1,,,5.6,,,,17.1,,159.7,20.2,,1,1.6,16,26.2,39,63.9,4,6.6,1,1.6,61
2019,경기도광명교육지원청,광명서초등학교,,공립,N,,5학년,여자,67.5,,,11.1,,,,17.7,,149.8,19.3,,4,5.1,31,39.7,37,47.4,6,7.7,0,0,78
2019,경기도광명교육지원청,광명서초등학교,,공립,N,,6학년,남자,97.3,7,,6.2,,,,23.5,7.5,178.1,20.2,,6,9.5,35,55.6,20,31.7,2,3.2,0,0,63
2019,경기도광명교육지원청,광명서초등학교,,공립,N,,6학년,여자,80.8,,,12.7,,,,20.3,,155.3,18.7,,5,7.8,32,50,24,37.5,2,3.1,1,1.6,64
2019,경기도광명교육지원청,광명중학교,,공립,N,,1학년,남자,93,,60.7,4.5,,,,26,,169.1,20.8,,2,1.8,28,25.2,67,60.4,11,9.9,3,2.7,111
2019,경기도광명교육지원청,광명중학교,,공립,N,,1학년,여자,,,58.2,10.6,,,,21,,136.4,20.3,,0,0,24,25,55,57.3,17,17.7,0,0,96
2019,경기도광명교육지원청,광명중학교,,공립,N,,2학년,남자,40,,61.5,8.2,,30,,34.1,9.6,188.4,22,,1,0.8,43,35.2,68,55.7,10,8.2,0,0,122
2019,경기도광명교육지원청,광명중학교,,공립,N,,2학년,여자,,,59.2,15.6,,,,25.1,,141.2,21.4,,2,1.8,38,33.3,70,61.4,3,2.6,1,0.9,114
2019,경기도광명교육지원청,광명중학교,,공립,N,,3학년,남자,48,,61.5,10.9,,,,36.5,7.8,206.3,21.8,,4,3.1,55,42,62,47.3,9,6.9,1,0.8,131
2019,경기도광명교육지원청,광명중학교,,공립,N,,3학년,여자,,,58.9,15.2,,,,24.5,,149.6,21.6,,0,0,42,36.5,67,58.3,6,5.2,0,0,115
2019,경기도광명교육지원청,광명초등학교,,공립,N,,5학년,남자,89.6,,,7.2,,,,17.1,9.6,,20.6,,1,1.6,28,44.4,25,39.7,8,12.7,1,1.6,63
2019,경기도광명교육지원청,광명초등학교,,공립,N,,5학년,여자,82.2,,,11.7,,,,15.4,10.1,,19,,2,2.9,33,47.8,29,42,4,5.8,1,1.4,69
2019,경기도광명교육지원청,광명초등학교,,공립,N,,6학년,남자,82.6,,,7.3,,,,20.3,9.3,,20.5,,3,5.1,24,40.7,21,35.6,9,15.3,2,3.4,59
2019,경기도광명교육지원청,광명초등학교,,공립,N,,6학년,여자,67.9,,,14.1,,,,18.9,9.9,,20.8,,1,2,21,41.2,23,45.1,5,9.8,1,2,51
2019,경기도교육청,광문고등학교,,공립,N,,2학년,남자,63,,,10.7,,,,42.5,,208.3,22.2,,6,3.4,54,30.9,87,49.7,24,13.7,4,2.3,175
2019,경기도교육청,광문고등학교,,공립,N,,1학년,여자,35.9,8.19,,14.2,,54,45,26.1,10.8,147.8,20.8,,2,1.4,58,42,60,43.5,18,13,0,0,138
2019,경기도교육청,광문고등학교,,공립,N,,1학년,남자,63.2,5.55,86,10.8,,,37.5,40,,204.6,22.1,7.1,4,2.6,65,42.8,61,40.1,20,13.2,2,1.3,152
2019,경기도교육청,광문고등학교,,공립,N,,3학년,여자,34,,,16.5,,,,27.2,,133.8,21.4,,1,0.6,41,24.1,95,55.9,31,18.2,2,1.2,170
2019,경기도교육청,광문고등학교,,공립,N,,3학년,남자,63.5,,,10.5,,,,43.8,,199.9,22.8,,2,1.1,50,28.1,80,44.9,41,23,5,2.8,178
2019,경기도교육청,광문고등학교,,공립,N,,2학년,여자,32.9,,,13.3,,,,26.5,9.7,140,21.9,,0,0,35,23.2,73,48.3,42,27.8,1,0.7,151
2019,경기도광명교육지원청,광문중학교,,공립,N,,3학년,여자,28.5,,,14.6,,20,45.4,,9.6,,21,,9,9.1,46,46.5,34,34.3,10,10.1,0,0,99
2019,경기도광명교육지원청,광문중학교,,공립,N,,3학년,남자,53.3,,,10.4,,,80.4,30.5,7.7,,21.3,,16,15.2,44,41.9,37,35.2,6,5.7,2,1.9,105
2019,경기도광명교육지원청,광문중학교,,공립,N,,2학년,여자,31.3,,,17.6,,30,46.6,,9.3,,20.7,,18,22.2,39,48.1,19,23.5,5,6.2,0,0,81
2019,경기도광명교육지원청,광문중학교,,공립,N,,2학년,남자,51.9,,,10.9,,,80.2,,7.8,,20.7,,16,18.6,39,45.3,26,30.2,3,3.5,2,2.3,86
2019,경기도광명교육지원청,광문중학교,,공립,N,,1학년,여자,24.4,5.34,,13.2,,50,47.4,,10,,20.5,,9,12,23,30.7,34,45.3,8,10.7,1,1.3,75
2019,경기도광명교육지원청,광문중학교,,공립,N,,1학년,남자,36.4,,,8.8,,,72.2,,9.1,,22.3,,4,4.3,35,38,34,37,18,19.6,1,1.1,92
2019,경기도광명교육지원청,광문초등학교,,공립,N,,5학년,남자,92,5.3,,12.9,,,,18.3,9.9,142.8,19.8,,2,2.6,33,42.3,37,47.4,5,6.4,1,1.3,78
2019,경기도광명교육지원청,광문초등학교,,공립,N,,5학년,여자,,5.55,,17.4,,,,20.3,,128.3,19.6,,0,0,35,53,30,45.5,1,1.5,0,0,66
2019,경기도광명교육지원청,광문초등학교,,공립,N,,6학년,남자,15,5.41,,10.8,,,,24,12.5,162.6,22.2,,5,8.1,18,29,34,54.8,5,8.1,0,0,62
2019,경기도광명교육지원청,광문초등학교,,공립,N,,6학년,여자,72,5.57,,14.1,,,,20.7,,148,19.5,,3,5.3,23,40.4,27,47.4,4,7,0,0,57
2019,경기도광명교육지원청,광일초등학교,,공립,N,,6학년,여자,79.3,,,14.2,,,,25.8,,150.7,20.3,,6,12.8,24,51.1,17,36.2,0,0,0,0,47
2019,경기도광명교육지원청,광일초등학교,,공립,N,,6학년,남자,108.3,,,8.9,,,,26.1,,171.5,20.4,,7,12.1,31,53.4,20,34.5,0,0,0,0,58
2019,경기도광명교육지원청,광일초등학교,,공립,N,,5학년,여자,69.7,,,10.6,,,,19,10,141.1,18.4,,3,5,28,46.7,27,45,2,3.3,0,0,60
2019,경기도광명교육지원청,광일초등학교,,공립,N,,5학년,남자,83.2,4.15,,10.2,,,,20.3,8.3,162.7,19.5,,7,11.7,25,41.7,26,43.3,2,3.3,0,0,60
2019,경기도교육청,광휘고등학교,,공립,N,,1학년,남자,77.4,,,12,,50,,41.7,7.7,215,22.4,20.6,13,9.3,69,49.3,42,30,14,10,2,1.4,140
2019,경기도교육청,광휘고등학교,,공립,N,,1학년,여자,42.4,,,17,,,,26.3,9.6,165,21.2,14.5,5,4.1,61,49.6,52,42.3,3,2.4,2,1.6,123
2019,경기도교육청,광휘고등학교,,공립,N,,2학년,남자,71.1,,,11.4,,,,45.3,7.2,,23.5,,6,4.1,84,57.9,38,26.2,14,9.7,3,2.1,145
2019,경기도교육청,광휘고등학교,,공립,N,,2학년,여자,43.6,6.55,,16.4,,,40,27,9.5,,21.9,,10,7.2,59,42.4,57,41,12,8.6,1,0.7,139
2019,경기도교육청,광휘고등학교,,공립,N,,3학년,여자,37.6,,,13.8,,,,27.7,10.3,,22.6,,5,3.4,42,28.4,60,40.5,37,25,4,2.7,148
2019,경기도교육청,광휘고등학교,,공립,N,,3학년,남자,66.5,,,9,,,,43.6,7.8,,23,,10,6.1,46,28.2,65,39.9,30,18.4,12,7.4,163
2019,경기도광명교육지원청,구름산초등학교,,공립,N,,5학년,남자,58.2,,,4.7,,,,17.8,,155.8,20.2,,2,1.4,26,18.1,70,48.6,41,28.5,5,3.5,144
2019,경기도광명교육지원청,구름산초등학교,,공립,N,,5학년,여자,50.5,,,10.1,,,,16.9,12.2,141.3,18.7,,3,1.9,39,24.2,82,50.9,32,19.9,5,3.1,161
2019,경기도광명교육지원청,구름산초등학교,,공립,N,,6학년,남자,84.6,6.29,,7.5,,,,22,9.6,,20.1,,6,4.4,47,34.6,62,45.6,19,14,2,1.5,136
2019,경기도광명교육지원청,구름산초등학교,,공립,N,,6학년,여자,67.3,,,14.5,,,,20.6,10.2,120.1,19.7,28,4,3.4,39,32.8,60,50.4,16,13.4,0,0,119
2019,경기도광명교육지원청,도덕초등학교,,공립,N,,6학년,여자,77.5,,,,7.9,,,24.4,,145.6,20.6,,2,13.3,8,53.3,5,33.3,0,0,0,0,15
2019,경기도광명교육지원청,도덕초등학교,,공립,N,,6학년,남자,98.4,,,,7.5,,,25.2,,168,19.4,,3,11.5,14,53.8,9,34.6,0,0,0,0,26
2019,경기도광명교육지원청,도덕초등학교,,공립,N,,5학년,여자,66.4,,,,7.7,,,19.6,,138.2,18.4,,1,5.9,10,58.8,6,35.3,0,0,0,0,17
2019,경기도광명교육지원청,도덕초등학교,,공립,N,,5학년,남자,92.1,,,,7.2,,,20,,155.6,19.4,,1,5,11,55,7,35,1,5,0,0,20
2019,경기도교육청,명문고등학교,,공립,N,,1학년,남자,58.2,10.38,,11.4,,,76.9,45.8,8,,22.6,29.4,17,10.2,68,41,54,32.5,24,14.5,3,1.8,166
2019,경기도교육청,명문고등학교,,공립,N,,1학년,여자,33.9,,,15.6,,,45.1,26.5,9.9,125,21.3,,27,17.3,65,41.7,49,31.4,13,8.3,2,1.3,156
2019,경기도교육청,명문고등학교,,공립,N,,2학년,남자,59.7,,,10.4,,,67.8,,7.6,,23,,19,9.5,72,36,72,36,34,17,3,1.5,200
2019,경기도교육청,명문고등학교,,공립,N,,2학년,여자,34,,,16.2,,,33.6,20.8,9.7,137,21.5,,17,9.1,73,39,83,44.4,11,5.9,3,1.6,187
2019,경기도교육청,명문고등학교,,공립,N,,3학년,남자,57.7,,,9.2,,,59.1,,8.1,,23.3,,14,6.1,63,27.3,89,38.5,58,25.1,7,3,231
2019,경기도교육청,명문고등학교,,공립,N,,3학년,여자,32.3,,,14.1,,,30.7,,10.2,,22.4,,10,4.7,77,36,82,38.3,38,17.8,7,3.3,214
2019,경기도광명교육지원청,빛가온초등학교,,공립,N,,5학년,남자,73.8,,,3.1,,,,18.3,10.4,,19.6,,0,0,9,17,31,58.5,12,22.6,1,1.9,53
2019,경기도광명교육지원청,빛가온초등학교,,공립,N,,5학년,여자,62.8,9.23,,9.1,,,20,17.3,10.8,,18.1,,1,1.6,15,24.2,35,56.5,11,17.7,0,0,62
2019,경기도광명교육지원청,빛가온초등학교,,공립,N,,6학년,남자,88,,,4.9,,,,24,9.5,,20.8,,2,5.1,15,38.5,17,43.6,5,12.8,0,0,39
2019,경기도광명교육지원청,빛가온초등학교,,공립,N,,6학년,여자,67.8,,,11,,,,20.6,10.2,,18.8,,0,0,19,32.8,34,58.6,5,8.6,0,0,58
2019,경기도광명교육지원청,서면초등학교,,공립,N,,5학년,남자,103,5.33,,7.9,,,,17,,161,20.2,,6,12,11,22,30,60,3,6,0,0,50
2019,경기도광명교육지원청,서면초등학교,,공립,N,,5학년,여자,,6.11,,14.5,,,,18.1,,141.2,19.5,,5,7.9,21,33.3,37,58.7,0,0,0,0,63
2019,경기도광명교육지원청,서면초등학교,,공립,N,,6학년,남자,,4.51,,8.3,,,,22.2,8.3,173.9,20.3,,3,6.4,22,46.8,20,42.6,2,4.3,0,0,47
2019,경기도광명교육지원청,서면초등학교,,공립,N,,6학년,여자,,5.57,,13.6,,,,18.2,,147.2,19.7,,1,2,18,36.7,27,55.1,3,6.1,0,0,49
2019,경기도교육청,소하고등학교,,공립,N,,1학년,남자,63.5,,,13.5,,,68.8,,10.3,206.6,22.2,,12,7,86,50.3,51,29.8,17,9.9,5,2.9,171
2019,경기도교육청,소하고등학교,,공립,N,,1학년,여자,33.6,,,20.6,,,39.3,25.2,,152.8,21.2,,15,10.1,85,57,40,26.8,9,6,0,0,149
2019,경기도교육청,소하고등학교,,공립,N,,2학년,남자,60.9,,,11.9,,,92.7,,,211,23,,26,12.1,87,40.5,71,33,26,12.1,5,2.3,215
2019,경기도교육청,소하고등학교,,공립,N,,2학년,여자,31.5,8.18,,17.8,,38,40.9,30,10.2,154.7,21.8,,7,3.5,102,51,73,36.5,17,8.5,1,0.5,200
2019,경기도교육청,소하고등학교,,공립,N,,3학년,남자,61.7,,,12.4,,,64.4,,,215,23.4,,8,3.5,79,34.2,98,42.4,39,16.9,7,3,231
2019,경기도교육청,소하고등학교,,공립,N,,3학년,여자,36.2,,,16.6,,,38.5,,,154,21.6,,21,10.2,92,44.9,78,38,13,6.3,1,0.5,205
2019,경기도광명교육지원청,소하중학교,,공립,N,,1학년,여자,25.5,,,17.2,,,,23.6,9.5,,19.8,,16,8.6,85,45.5,72,38.5,14,7.5,0,0,187
2019,경기도광명교육지원청,소하중학교,,공립,N,,2학년,남자,61.2,,,5.6,,14,,34.3,8.2,,22.3,,13,5.8,103,45.6,85,37.6,22,9.7,3,1.3,226
2019,경기도광명교육지원청,소하중학교,,공립,N,,1학년,남자,42.1,,,9.2,,,,28.9,8.4,,19.9,,12,6.2,68,35.2,84,43.5,29,15,0,0,193
2019,경기도광명교육지원청,소하중학교,,공립,N,,2학년,여자,39.3,,,13.3,,,,25.2,9.6,,21.1,,14,7.3,100,52.1,65,33.9,10,5.2,3,1.6,192
2019,경기도광명교육지원청,소하중학교,,공립,N,,3학년,남자,52.8,,,7.8,,,,39.7,8.1,,22,,14,6.9,72,35.5,83,40.9,31,15.3,3,1.5,203
2019,경기도광명교육지원청,소하중학교,,공립,N,,3학년,여자,27.2,,,15.6,,,,27,10,110,20.7,,6,3.2,74,40,83,44.9,20,10.8,2,1.1,185
2019,경기도광명교육지원청,소하초등학교,,공립,N,,6학년,남자,78.5,4.44,,5.8,,,20,22,9,,21.8,,1,1.2,19,22.4,48,56.5,16,18.8,1,1.2,85
2019,경기도광명교육지원청,소하초등학교,,공립,N,,6학년,여자,69,5.18,,14.4,,,,19.8,9.7,151,19.1,,4,4.5,27,30.7,43,48.9,14,15.9,0,0,88
2019,경기도광명교육지원청,소하초등학교,,공립,N,,5학년,남자,51,4.55,,8,,,,17.7,9.1,162,18.9,,8,7.8,41,39.8,50,48.5,4,3.9,0,0,103
2019,경기도광명교육지원청,소하초등학교,,공립,N,,5학년,여자,89.5,5.03,,13.1,,,,16.9,9.5,,18.6,,8,7.5,54,50.9,37,34.9,7,6.6,0,0,106
2019,경기도광명교육지원청,안서중학교,,공립,N,,1학년,여자,29.3,,,14.6,,,34.4,,10.4,,20.5,,7,9.9,22,31,31,43.7,9,12.7,2,2.8,71
2019,경기도광명교육지원청,안서중학교,,공립,N,,2학년,남자,50,,,8.9,,,71,,8.7,,21.8,,7,9.7,30,41.7,26,36.1,8,11.1,1,1.4,72
2019,경기도광명교육지원청,안서중학교,,공립,N,,2학년,여자,29.9,,,15.6,,,34.2,23.7,10.5,,20.9,,3,6.1,15,30.6,26,53.1,4,8.2,1,2,49
2019,경기도광명교육지원청,안서중학교,,공립,N,,3학년,남자,56.7,9.22,,8.4,,32.5,60.3,39.3,8.3,220,22.7,,7,9,28,35.9,31,39.7,10,12.8,2,2.6,78
