진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2023,남,외래,B4117,3,3,4,4646
2023,남,외래,B4120,34,34,71,4566
2023,남,외래,B4133,3,3,3.1,46511
2023,남,외래,B4134,2,2,2.2,23870
2023,남,외래,B4145,2,2,2.2,45298
2023,남,외래,B4151,9,9,9.2,60262
2023,남,외래,B4500,1,1,1,0
2023,남,외래,B4511,3,3,3.3,5588
2023,남,외래,B4521,4,4,4.3,6798
2023,남,외래,B4530,5,6,6.5,105410
2023,남,외래,B4540,5,8,8,16472
2023,남,외래,B4550,4,5,5.5,23155
2023,남,외래,B4560,5,5,5.4,42402
2023,남,외래,B4600,11,11,11.2,16196
2023,남,외래,B4610,2,2,2.1,11176
2023,남,외래,B4620,8,9,9,11592
2023,남,외래,B4621,6,6,6.6,35244
2023,남,외래,B4641,2,2,2.2,12232
2023,남,외래,B4652,1,1,1.1,7524
2023,남,외래,B5010,2,2,2,16560
2023,남,외래,B5030,2,2,2,19366
2023,남,외래,B5160,8,12,13.2,147048
2023,남,외래,B5170,1,1,1.1,0
2023,남,외래,B5190,1,1,1.1,10252
2023,남,외래,B5201,1,1,1.1,9691
2023,남,외래,B5202,1,1,1,8810
2023,남,외래,B5220,2,2,2.1,19845
2023,남,외래,B5230,1,1,1.1,14058
2023,남,외래,B5240,1,1,1.1,14861
2023,남,외래,B5280,1,1,1,10132
2023,남,외래,B5290,6,6,6.5,22841
2023,남,외래,B5300,1,1,1,19447
2023,남,외래,B5346,2,2,2,29118
2023,남,외래,B5363,1,1,1.1,14179
2023,남,외래,B5364,1,1,1.1,14179
2023,남,외래,B5365,1,1,1.1,14179
2023,남,외래,B5369,1,1,1.1,14179
2023,남,외래,B5450,3,3,3.1,15962
2023,남,외래,B5490,6,6,6.3,93522
2023,남,외래,BX001,1,1,1,0
2023,남,외래,C1561,617,626,649.6,3368433
2023,남,외래,C1562,20762,21601,22554.9,177822242
2023,남,외래,C1563,8156,8376,8608.51,105744423
2023,남,외래,C1564,759,768,786.8,12195081
2023,남,외래,C1565,11983,12370,13159.2,351401903
2023,남,외래,C1566,234,234,236.1,7890668
2023,남,외래,C1567,120,121,123,4725099
2023,남,외래,C1580,1,1,1,80160
2023,남,외래,C1581,306,306,311.5,34816105
2023,남,외래,C2200,1673,2172,2172.6,10096
2023,남,외래,C2210,2134,2666,2667.8,33933
2023,남,외래,C2241,24,25,27.1,31275
2023,남,외래,C2243,10,10,10.8,17182
2023,남,외래,C2261,1,1,1.1,0
2023,남,외래,C2262,1,1,1.1,0
2023,남,외래,C2290,3,3,3.3,66836
2023,남,외래,C2302,2,2,2.2,0
2023,남,외래,C2320,57,57,61.4,6357874
2023,남,외래,C2350,2,2,2,20080
2023,남,외래,C2411,3357,4144,4149.1,97013
2023,남,외래,C2420,3791,4643,4653.5,777677
2023,남,외래,C2430,4427,5637,5749.6,1377349
2023,남,외래,C2443,3667,4506,4510.5,187353
2023,남,외래,C2480,3,3,3,0
2023,남,외래,C2490,5,6,6.6,18293
2023,남,외래,C2520,8,8,8.5,87905
2023,남,외래,C2532,5,7,7.7,110418
2023,남,외래,C2540,5,5,5.5,50666
2023,남,외래,C2561,9,9,9,21150
2023,남,외래,C2562,75,76,96.1,273625
2023,남,외래,C2563,2744,2869,3249.6,13859177
2023,남,외래,C2564,1,1,1,9223
2023,남,외래,C2565,155,162,182.3,1636168
2023,남,외래,C2566,2902,3072,3552.2,29585187
2023,남,외래,C3250,1,1,1.1,0
2023,남,외래,C3260,1,2,2.2,0
2023,남,외래,C3290,31,36,37.9,220489
2023,남,외래,C3330,5,7,7.6,71373
2023,남,외래,C3340,23,29,29.7,200101
2023,남,외래,C3350,5,5,5.5,73865
2023,남,외래,C3360,24,30,31.2,290489
2023,남,외래,C3390,3,10,11,190201
2023,남,외래,C3400,3,3,3.3,29348
2023,남,외래,C3410,7,7,7.2,112497
2023,남,외래,C3430,1,1,1.1,0
2023,남,외래,C3480,1,2,2.2,22198
2023,남,외래,C3510,1,1,1.1,0
2023,남,외래,C3530,10,10,10.9,0
2023,남,외래,C3700,1,1,1.1,13431
2023,남,외래,C3710,4521,11883,11978,3156398
2023,남,외래,C3711,3993,6275,6385.7,82148
2023,남,외래,C3720,2254,2761,2763,36551
2023,남,외래,C3721,1165,1364,1364.3,5608
2023,남,외래,C3730,4235,5436,5436.8,17820
2023,남,외래,C3750,3765,4881,4916.8,31795
2023,남,외래,C3760,1,1,1.1,3850
2023,남,외래,C3770,1,1,1,0
2023,남,외래,C3780,3278,4318,4334.6,323444
2023,남,외래,C3791,477,584,584.7,9881
2023,남,외래,C3792,485,592,593.5,8393
2023,남,외래,C3793,452,557,557.2,2713
2023,남,외래,C3794,426,530,530.5,4884
2023,남,외래,C3795,433,537,538.2,13640
2023,남,외래,C3812,1,2,2.2,6952
2023,남,외래,C3825,6943,11120,11143.8,1017216
2023,남,외래,C3830,1,1,1.1,0
2023,남,외래,C3860,1,1,1,0
2023,남,외래,C3901,11,12,12,0
2023,남,외래,C3942,1,1,1.1,13211
2023,남,외래,C4202,1,3,3.3,41311
2023,남,외래,C4211,7,8,10.1,17238
2023,남,외래,C4212,20,23,23.9,108683
2023,남,외래,C4220,14,17,18.1,116504
2023,남,외래,C4230,15,18,18.2,0
2023,남,외래,C4280,187,205,205.17,1330284
2023,남,외래,C4290,1,1,1.1,0
2023,남,외래,C4310,1,2,2.2,0
2023,남,외래,C4501,5,5,5.4,6095
2023,남,외래,C4504,1,1,1.1,21945
2023,남,외래,C4600,152,161,161.4,5643
2023,남,외래,C4601,1,1,1.1,1738
2023,남,외래,C4602,1,1,1.1,1782
2023,남,외래,C4610,99,105,105,0
2023,남,외래,C4620,8,8,9.5,64052
2023,남,외래,C4631,1,1,1.1,2453
2023,남,외래,C4682,34,35,45.1,776332
2023,남,외래,C4683,31,32,37.5,745003
2023,남,외래,C4690,3,3,4.4,54021
2023,남,외래,C4711,24,25,25,0
2023,남,외래,C4712,12,13,13,0
2023,남,외래,C4713,71,76,76.3,11704
2023,남,외래,C4741,39,42,42.2,10428
2023,남,외래,C4742,4,4,4.4,73480
2023,남,외래,C4743,11,12,12.8,168196
2023,남,외래,C4801,49,51,52.3,5907
2023,남,외래,C4802,130,131,143.1,1727977
2023,남,외래,C4811,56,58,59.4,10373
2023,남,외래,C4812,129,130,142,1842047
2023,남,외래,C4821,2,2,2,0
2023,남,외래,C4822,5,5,5.5,62931
2023,남,외래,C4841,2,2,2.2,0
2023,남,외래,C4852,1,1,1.1,30547
2023,남,외래,C4853,1,1,0.5,23569
2023,남,외래,C4854,1,1,1.1,0
2023,남,외래,C4861,3,3,3.1,13398
2023,남,외래,C4862,3,3,3.1,0
2023,남,외래,C4871,5,6,6.1,4356
2023,남,외래,C4872,13,13,14.2,169301
2023,남,외래,C4873,10,10,10.1,450213
2023,남,외래,C4901,9,9,9.9,17336
2023,남,외래,C4903,5,5,5.4,46280
2023,남,외래,C4912,5,6,6.6,75042
2023,남,외래,C4913,4,4,4.4,61820
2023,남,외래,C4922,1,1,1.1,0
2023,남,외래,C4940,1,1,1.1,0
2023,남,외래,C4971,1,1,1,0
2023,남,외래,C5021,1,1,1,10764
2023,남,외래,C5184,1,1,1.1,83424
2023,남,외래,C5501,13,13,15.2,217823
2023,남,외래,C5507,1,1,1.1,129426
2023,남,외래,C5533,2,2,2.2,14784
2023,남,외래,C5580,1,1,1.1,6138
2023,남,외래,C5600,3044,3257,3416.1,20047290
2023,남,외래,C5601,131939,139419,158881.436,3778042181
2023,남,외래,C5602,683824,736295,836347.07,30609350500
2023,남,외래,C5603,1178347,1197560,1308672.19,72536437905
2023,남,외래,C5604,20894,21203,22078.65,1655426959
2023,남,외래,C5605,2563,2688,2827.61,368651857
2023,남,외래,C5606,533,544,573.75,91113687
2023,남,외래,C5607,121,127,140.2,26614340
2023,남,외래,C5611,1186,1210,1224.7,47601648
2023,남,외래,C5612,667,681,2007,46998975
2023,남,외래,C5620,12800,14783,15472.8,156065333
2023,남,외래,C5621,3,3,3.2,35503
2023,남,외래,C5622,47653,55954,61662.29,795058026
2023,남,외래,C5623,17355,18414,19899.65,396433044
2023,남,외래,C5624,3,3,5.2,235718
2023,남,외래,C5625,120459,170819,175496.9,8226476841
2023,남,외래,C5626,35706,39240,43479.58,1704219076
2023,남,외래,C5627,53357,67786,71819,991127800
2023,남,외래,C5630,116957,124933,140663.94,2703191887
2023,남,외래,C5640,1374,1445,6745.6,249039473
2023,남,외래,C5650,21,23,26.2,4120892
2023,남,외래,C5660,30,30,49.3,2060215
2023,남,외래,C5670,6,9,9.9,527373
2023,남,외래,C5671,2,2,2.2,115786
2023,남,외래,C5673,73901,88801,249781.57,17029471065
2023,남,외래,C5674,7904,8386,15623.6,1291287446
2023,남,외래,C5680,14170,16572,18308.75,232424196
2023,남,외래,C5691,25,25,25,2177175
2023,남,외래,C5692,1765,1814,2001.4,175587224
2023,남,외래,C5800,9489,9531,10151.2,701784171
2023,남,외래,C5801,8035,8073,8523.05,603046216
2023,남,외래,C5802,721,725,866.6,42682489
2023,남,외래,C5803,911,924,2561.2,311036025
2023,남,외래,C5805,425,431,484.1,96104847
2023,남,외래,C5806,4726,4788,5640.38,1071308427
2023,남,외래,C5807,1105,1114,1198.4,367055643
2023,남,외래,C5808,979,991,1106.05,485013099
2023,남,외래,C5809,766,771,812.6,569150533
2023,남,외래,C5810,282,283,301.2,317772879
2023,남,외래,C5811,146,147,159.3,18059294
2023,남,외래,C5830,2589,2713,2837.9,323348518
2023,남,외래,C5831,16429,33615,41473.1,5514790581
2023,남,외래,C5832,5134,8262,10369.8,3135437392
2023,남,외래,C5833,2791,3023,4156.8,565686708
2023,남,외래,C5834,541,550,1006.2,163569368
2023,남,외래,C5835,160,163,169,32195558
2023,남,외래,C5836,676,712,768.4,156622833
2023,남,외래,C5837,163,225,233.8,55532220
2023,남,외래,C5838,1415,1504,1594.8,454552890
2023,남,외래,C5839,19,20,37.4,4100437
2023,남,외래,C5840,521,553,1115.7,114404554
2023,남,외래,C5841,3653,4043,9170.7,2200479720
2023,남,외래,C5842,1370,1398,1778.7,184349102
2023,남,외래,C5843,49,63,64.2,19255475
2023,남,외래,C5844,268,342,347.9,158597170
2023,남,외래,C5896,1,1,1,112459
2023,남,외래,C5902,3,3,3.3,85074
2023,남,외래,C5911,78,78,83.6,2573023
2023,남,외래,C5912,4,4,4.4,132737
2023,남,외래,C5913,2,2,2.1,101183
2023,남,외래,C5916,22,22,24.1,1006384
2023,남,외래,C5931,3,3,3.3,30624
2023,남,외래,C5941,6,7,7.7,126841
2023,남,외래,C5943,8,8,8,67160
2023,남,외래,C5944,1,1,1,49853
2023,남,외래,C5953,1,1,1.1,35365
2023,남,외래,C5956,1,1,1.1,40150
2023,남,외래,C5957,1,1,1.1,0
2023,남,외래,C5961,1,1,1.1,47146
2023,남,외래,C6001,2362,2373,2529.21,411639158
2023,남,외래,C6003,1265,1271,1346.2,1200795287
2023,남,외래,C6005,5242,6736,6861.9,1508878154
2023,남,외래,C6006,337,338,369.8,62450930
2023,남,외래,C6014,1,1,1.1,110000
2023,남,외래,C7252,1,1,1.1,12859
2023,남,외래,C7253,2,2,2.2,35376
2023,남,외래,C7330,4,4,4.4,55000
2023,남,외래,C7422,1,1,1.1,0
2023,남,외래,C7428,1,1,1,21827
2023,남,외래,C7480,1,1,1,14720
2023,남,외래,C7481,1,1,1.1,13035
2023,남,외래,C7487,1,1,1.1,20064
2023,남,외래,C7494,1,1,1.1,19426
2023,남,외래,C7495,1,1,1.1,18535
2023,남,외래,C8000,801,1038,1057,33716529
2023,남,외래,C8005,1,1,1,23313
2023,남,외래,C8020,189897,370971,407983.59,7750213884
2023,남,외래,C8031,123,137,138,5010960
2023,남,외래,C8036,1,1,1,36675
2023,남,외래,C8040,1207,1897,1928.1,141084490
2023,남,외래,C8050,4583,19784,20109,1359533358
2023,남,외래,C8060,7,7,9,1848871
2023,남,외래,C8080,1066,1804,2372.2,75256204
2023,남,외래,C8090,25742,83327,85589.9,3040785214
2023,남,외래,C8091,2695,7818,8118.5,416350112
2023,남,외래,C8120,46,51,51.1,1560236
2023,남,외래,C8130,2482,4695,4767.8,147702856
2023,남,외래,C8140,106080,166124,173346.74,3156051968
2023,남,외래,C8501,29195,30520,34204.6,652929220
2023,남,외래,C8502,2393,2570,2592.1,66384983
2023,남,외래,C8506,14163,15249,15672.6,344149055
2023,남,외래,C8511,1,1,1,49975
2023,남,외래,C8512,9,9,9,560510
2023,남,외래,C8513,225,232,232,23599548
2023,남,외래,C8515,1,1,1,301188
2023,남,외래,C8520,5663,7192,8269,716461253
2023,남,외래,C8530,1,1,1,25749
2023,남,외래,C8531,23179,23968,26199.53,1235606808
2023,남,외래,C8532,6613,6925,7069.76,356302635
2023,남,외래,C8535,753,773,796.81,65223247
2023,남,외래,C8540,1,1,1,0
2023,남,외래,C8551,12120,12194,12201.6,1750466966
2023,남,외래,C8561,12,12,12.5,1402628
2023,남,외래,C8562,134,136,154,32881742
2023,남,외래,C8581,109,113,114,5509132
2023,남,외래,C8582,4,4,4,2041666
2023,남,외래,C8583,19,19,19,6033441
2023,남,외래,C8591,45506,50453,50552.05,1398902730
2023,남,외래,C8592,34,34,34,6520724
2023,남,외래,C8603,1,1,1,137126
2023,남,외래,C8610,1,1,1,167674
2023,남,외래,C8641,1140,1160,1189.3,63967167
2023,남,외래,C8642,11,11,12,864100
2023,남,외래,CB001,3413,3430,3580.5,3783437754
2023,남,외래,CB002,299,299,306.2,473323218
2023,남,외래,CB003,24,24,24,27290016
2023,남,외래,CB004,5373,5426,5504.1,9234893423
2023,남,외래,CB005,757,763,789.9,853401622
2023,남,외래,CB006,868,872,901.7,1440807194
2023,남,외래,CB007,90,94,96,111483546
2023,남,외래,CB011,344,346,349.1,347037954
2023,남,외래,CB012,103,103,103.6,147307094
2023,남,외래,CB014,1180,1189,1190.9,1832654758
2023,남,외래,CX232,6,6,6.6,0
2023,남,외래,CX321,1,1,1.1,0
2023,남,외래,CX572,2,2,2.2,153472
2023,남,외래,CY155,8,8,8.7,59983
2023,남,외래,CY170,144,150,150.5,1103063
2023,남,외래,CY391,1,1,1.1,0
2023,남,외래,CY392,1,1,1.1,0
2023,남,외래,CY446,1,1,1.1,0
2023,남,외래,CY631,79,80,80,4255920
2023,남,외래,CY691,6,6,6.6,1475760
2023,남,외래,CY692,24,24,26.3,6348278
2023,남,외래,CY917,2,2,2,88849
2023,남,외래,CZ053,1,1,1,140013
2023,남,외래,CZ112,505,895,984.5,15445782
2023,남,외래,CZ133,37,37,40.7,7700
2023,남,외래,CZ199,2,2,2.2,0
2023,남,외래,CZ202,3,3,3.4,0
2023,남,외래,CZ204,2,2,2,0
2023,남,외래,CZ213,1,2,2.2,0
2023,남,외래,CZ285,1,1,1.1,0
2023,남,외래,CZ393,8,8,8.8,108141
2023,남,외래,CZ394,35,38,42.1,121880
2023,남,외래,CZ421,1,1,1.1,0
2023,남,외래,CZ432,54,55,60.5,107503
2023,남,외래,CZ492,1,1,1.1,0
2023,남,외래,CZ521,5,5,5.5,0
2023,남,외래,CZ976,23,47,47,19269212
2023,남,외래,D0001,685894,958897,2355669.55,2592317026
2023,남,외래,D0002,7976597,16509672,81333804.24,91243011399
2023,남,외래,D0003,68923,95381,101289,89428780
2023,남,외래,D0004,5,5,5.5,28160
2023,남,외래,D0005,1785,2400,2400,1846839
2023,남,외래,D0011,452222,670594,690034.5,1685149925
2023,남,외래,D0012,3381,4398,4595.3,38079574
2023,남,외래,D0013,6084853,12113205,12351670.81,30657903789
2023,남,외래,D0021,18743,20296,21162.65,25547563
2023,남,외래,D0022,217227,304622,312359.9,390509161
2023,남,외래,D0100,1924574,2990418,2994755.7,3360411143
2023,남,외래,D0111,149578,181272,192122.09,374256038
2023,남,외래,D0112,4250,5081,5463.2,20199461
2023,남,외래,D0113,3795103,6694788,6803652.39,51990060848
2023,남,외래,D0114,2041,2469,2478.6,10114891
2023,남,외래,D0115,36,37,37.5,139281
2023,남,외래,D0120,7677,9124,13215,591252637
2023,남,외래,D0131,206,219,232,4872978
2023,남,외래,D0132,425,515,561.5,11775552
2023,남,외래,D0133,38514,67881,71652.05,1714397984
2023,남,외래,D0140,1071,1244,1263.5,20143184
2023,남,외래,D0141,577,666,666.1,11331864
2023,남,외래,D0142,127719,156048,156666.6,5157385368
2023,남,외래,D0143,234,261,261,5375190
2023,남,외래,D0150,5676,6349,6351.7,318336833
2023,남,외래,D0160,10908,16537,17278.7,1009661782
2023,남,외래,D0301,1972,2045,2284.5,59155453
2023,남,외래,D0311,1136,1217,1269.3,919068
2023,남,외래,D0312,5945,6155,6488.5,11998033
2023,남,외래,D0313,14169,16600,17273,21850074
2023,남,외래,D0314,224,227,234.2,1181814
2023,남,외래,D0315,953,1013,1034.2,6056282
2023,남,외래,D0316,747,1572,2267.9,4891607
2023,남,외래,D0317,522,545,564.7,2270147
2023,남,외래,D0318,4762,4981,5029.7,6482412
2023,남,외래,D0319,7611,8269,8426,35582324
2023,남,외래,D0320,35958,43000,44001.36,266209252
2023,남,외래,D0321,123,127,129,647602
2023,남,외래,D0322,18,18,18.7,177941
2023,남,외래,D0323,648,952,1062.15,1447093
2023,남,외래,D0324,488,585,658.3,2931461
2023,남,외래,D0325,7174,7462,7647.1,18191645
2023,남,외래,D0326,8123,9595,10152.6,51093563
2023,남,외래,D0327,29229,41225,46121.1,255179380
2023,남,외래,D0328,22,26,26.1,197168
2023,남,외래,D0329,9804,13349,14459.65,114458980
2023,남,외래,D0400,12031,15228,31441.7,143525089
2023,남,외래,D0410,224496,272573,278681.6,4313962233
2023,남,외래,D0501,16147,30034,31141.51,39715674
2023,남,외래,D0502,141498,309244,369472.2,693455662
2023,남,외래,D0510,185823,248212,264458.45,2856732131
2023,남,외래,D0521,379744,668808,1391791.19,3758341416
2023,남,외래,D0522,405369,729636,763908.59,7664870794
2023,남,외래,D0523,18844,30777,31396.81,383386219
2023,남,외래,D0524,18,22,23.1,136466
2023,남,외래,D0531,3,3,3.3,22077
2023,남,외래,D0533,1343,1498,5392.1,248963320
2023,남,외래,D0541,72,74,85.2,895967
2023,남,외래,D0542,22,22,31.3,1435174
2023,남,외래,D0550,2732,2838,3336.7,33244755
2023,남,외래,D0561,11,15,15.4,144531
2023,남,외래,D0562,91,137,137.6,787040
2023,남,외래,D0563,33,47,47,1228721
2023,남,외래,D0570,10608,12877,13909.9,275294987
2023,남,외래,D0571,461,511,563.2,9574070
2023,남,외래,D0580,8,8,8.5,37356
2023,남,외래,D0590,9357,11917,12724.35,58151372
2023,남,외래,D0600,755,872,957.7,9677829
2023,남,외래,D0610,6,6,6.4,28268
2023,남,외래,D0803,157,163,287.4,6678530
2023,남,외래,D0811,1632,2670,7994.5,393848715
2023,남,외래,D0812,16934,35294,120000.7,5866704913
2023,남,외래,D0821,11,11,11,815507
2023,남,외래,D0822,338,350,353.7,25746993
2023,남,외래,D0831,5908,7551,8656.9,594979392
2023,남,외래,D0832,3282,4479,4742,271341071
2023,남,외래,D0833,4367,5732,6182,413409194
2023,남,외래,D0841,5968,7656,9942.6,105190613
2023,남,외래,D0852,20,25,30.6,2399790
2023,남,외래,D0861,1,1,1,48815
2023,남,외래,D1001,83185,87279,87384.3,105269527
2023,남,외래,D1002,16603,16981,17013.6,23610019
2023,남,외래,D1003,1768041,2638898,2651484.02,5848137852
2023,남,외래,D1004,1511845,2007688,2010583.1,7157771317
2023,남,외래,D1005,141613,180095,180917.7,606027527
2023,남,외래,D1006,6956,8353,8440,17032941
2023,남,외래,D1007,30,31,33.5,266950
2023,남,외래,D1008,6915,18790,18820.8,62489957
2023,남,외래,D1009,390,394,417.1,1462926
2023,남,외래,D1011,1732,1900,1925.4,17856173
2023,남,외래,D1013,9,11,11.9,196343
2023,남,외래,D1014,30,32,49.1,297765
2023,남,외래,D1020,13,31,34.1,450802
2023,남,외래,D1030,2361,2511,2734.5,46266805
2023,남,외래,D1040,1381,1828,2006.1,34491733
2023,남,외래,D1061,1,1,1,2475
2023,남,외래,D1062,4,4,4,30848
2023,남,외래,D1071,1446,1559,1644.8,7718827
2023,남,외래,D1072,123,132,138.2,1062347
2023,남,외래,D1073,228512,274407,276807.2,3476538959
2023,남,외래,D1074,1122,1240,1244.5,11903279
2023,남,외래,D1081,9,10,10.8,43858
2023,남,외래,D1082,114,127,139.7,850839
2023,남,외래,D1083,21440,26974,27148.9,308614637
2023,남,외래,D1111,11219,12139,12805,175822432
2023,남,외래,D1112,7073,7942,8352.2,305213497
2023,남,외래,D1121,8211,9583,9777.9,63937150
2023,남,외래,D1122,341,352,354.9,2357747
2023,남,외래,D1131,3370,4261,7257.5,101364798
2023,남,외래,D1132,3367,3895,3898.2,42874001
2023,남,외래,D1141,3904,4193,4448.7,64213119
2023,남,외래,D1142,869,910,1001.165,15269284
2023,남,외래,D1151,2696,2959,3214.2,42898305
2023,남,외래,D1152,2164,2301,2738.93,41700243
2023,남,외래,D1261,925,966,986.1,11892256
2023,남,외래,D1272,625,648,690.1,10049650
2023,남,외래,D1281,12,12,12,175656
2023,남,외래,D1300,1,1,1,16296
2023,남,외래,D1312,955,994,3259.3,145775023
2023,남,외래,D1321,57824,61770,72234.6,1350632111
2023,남,외래,D1323,147,157,388,5871378
2023,남,외래,D1326,19462,20172,20183.8,1215910968
2023,남,외래,D1327,24152,25917,25934.2,2209582162
2023,남,외래,D1331,37,49,53.9,7270032
2023,남,외래,D1332,4,4,4.4,299376
2023,남,외래,D1340,2465,2663,2928.8,30652113
2023,남,외래,D1420,8768,10543,11002.49,54316458
2023,남,외래,D1421,996,1318,1461.3,2542501
2023,남,외래,D1422,29,30,30.4,83527
2023,남,외래,D1501,215163,238892,241080.15,859399542
2023,남,외래,D1502,403676,490188,498850.08,3386379858
2023,남,외래,D1503,127,127,145.5,1122430
2023,남,외래,D1511,219013,242769,245695.55,564325084
